"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"04.09.2017 18:15 - 04.09.2017 18:30 (CEST)","7965","4335","219","3411"
"04.09.2017 18:30 - 04.09.2017 18:45 (CEST)","6679","3163","223","3293"
"04.09.2017 18:45 - 04.09.2017 19:00 (CEST)","5516","2104","231","3181"
"04.09.2017 19:00 - 04.09.2017 19:15 (CEST)","4557","1236","240","3081"
"04.09.2017 19:15 - 04.09.2017 19:30 (CEST)","3974","707","248","3019"
"04.09.2017 19:30 - 04.09.2017 19:45 (CEST)","3564","353","258","2953"
"04.09.2017 19:45 - 04.09.2017 20:00 (CEST)","3276","116","266","2894"
"04.09.2017 20:00 - 04.09.2017 20:15 (CEST)","3163","20","278","2865"
"04.09.2017 20:15 - 04.09.2017 20:30 (CEST)","3195","9","296","2890"
"04.09.2017 20:30 - 04.09.2017 20:45 (CEST)","3242","4","318","2920"
"04.09.2017 20:45 - 04.09.2017 21:00 (CEST)","3295","1","337","2957"
"04.09.2017 21:00 - 04.09.2017 21:15 (CEST)","3357","0","357","3000"
"04.09.2017 21:15 - 04.09.2017 21:30 (CEST)","3440","0","381","3059"
"04.09.2017 21:30 - 04.09.2017 21:45 (CEST)","3520","0","405","3115"
"04.09.2017 21:45 - 04.09.2017 22:00 (CEST)","3596","0","428","3168"
"04.09.2017 22:00 - 04.09.2017 22:15 (CEST)","3666","0","454","3212"
"04.09.2017 22:15 - 04.09.2017 22:30 (CEST)","3730","0","478","3252"
"04.09.2017 22:30 - 04.09.2017 22:45 (CEST)","3791","0","503","3288"
"04.09.2017 22:45 - 04.09.2017 23:00 (CEST)","3852","0","529","3323"
"04.09.2017 23:00 - 04.09.2017 23:15 (CEST)","3906","0","549","3357"
"04.09.2017 23:15 - 04.09.2017 23:30 (CEST)","3943","0","572","3371"
"04.09.2017 23:30 - 04.09.2017 23:45 (CEST)","3975","0","596","3379"
"04.09.2017 23:45 - 05.09.2017 00:00 (CEST)","4005","0","621","3384"
"05.09.2017 00:00 - 05.09.2017 00:15 (CEST)","4091","0","886","3205"
"05.09.2017 00:15 - 05.09.2017 00:30 (CEST)","4125","0","927","3198"
"05.09.2017 00:30 - 05.09.2017 00:45 (CEST)","4153","0","949","3204"
"05.09.2017 00:45 - 05.09.2017 01:00 (CEST)","4185","0","964","3221"
"05.09.2017 01:00 - 05.09.2017 01:15 (CEST)","4247","0","989","3258"
"05.09.2017 01:15 - 05.09.2017 01:30 (CEST)","4314","0","1014","3300"
"05.09.2017 01:30 - 05.09.2017 01:45 (CEST)","4336","0","1002","3334"
"05.09.2017 01:45 - 05.09.2017 02:00 (CEST)","4334","0","994","3340"
"05.09.2017 02:00 - 05.09.2017 02:15 (CEST)","4541","0","968","3573"
"05.09.2017 02:15 - 05.09.2017 02:30 (CEST)","4515","0","940","3575"
"05.09.2017 02:30 - 05.09.2017 02:45 (CEST)","4521","0","927","3594"
"05.09.2017 02:45 - 05.09.2017 03:00 (CEST)","4484","0","897","3587"
"05.09.2017 03:00 - 05.09.2017 03:15 (CEST)","4471","0","877","3594"
"05.09.2017 03:15 - 05.09.2017 03:30 (CEST)","4469","0","817","3652"
"05.09.2017 03:30 - 05.09.2017 03:45 (CEST)","4492","0","823","3669"
"05.09.2017 03:45 - 05.09.2017 04:00 (CEST)","4557","0","840","3717"
"05.09.2017 04:00 - 05.09.2017 04:15 (CEST)","4564","0","841","3723"
"05.09.2017 04:15 - 05.09.2017 04:30 (CEST)","4567","0","851","3716"
"05.09.2017 04:30 - 05.09.2017 04:45 (CEST)","4573","0","863","3710"
"05.09.2017 04:45 - 05.09.2017 05:00 (CEST)","4600","0","877","3723"
"05.09.2017 05:00 - 05.09.2017 05:15 (CEST)","4639","0","892","3747"
"05.09.2017 05:15 - 05.09.2017 05:30 (CEST)","4701","0","918","3783"
"05.09.2017 05:30 - 05.09.2017 05:45 (CEST)","4772","0","946","3826"
"05.09.2017 05:45 - 05.09.2017 06:00 (CEST)","4833","0","972","3861"
"05.09.2017 06:00 - 05.09.2017 06:15 (CEST)","4884","6","997","3881"
"05.09.2017 06:15 - 05.09.2017 06:30 (CEST)","4936","18","1020","3898"
"05.09.2017 06:30 - 05.09.2017 06:45 (CEST)","4984","64","1043","3877"
"05.09.2017 06:45 - 05.09.2017 07:00 (CEST)","5165","197","1067","3901"
"05.09.2017 07:00 - 05.09.2017 07:15 (CEST)","5573","529","1093","3951"
"05.09.2017 07:15 - 05.09.2017 07:30 (CEST)","6197","1107","1118","3972"
"05.09.2017 07:30 - 05.09.2017 07:45 (CEST)","6937","1895","1141","3901"
"05.09.2017 07:45 - 05.09.2017 08:00 (CEST)","7780","2816","1165","3799"
"05.09.2017 08:00 - 05.09.2017 08:15 (CEST)","8723","3832","1193","3698"
"05.09.2017 08:15 - 05.09.2017 08:30 (CEST)","9664","4924","1225","3515"
"05.09.2017 08:30 - 05.09.2017 08:45 (CEST)","10621","6085","1259","3277"
"05.09.2017 08:45 - 05.09.2017 09:00 (CEST)","11668","7282","1291","3095"
"05.09.2017 09:00 - 05.09.2017 09:15 (CEST)","12728","8503","1320","2905"
"05.09.2017 09:15 - 05.09.2017 09:30 (CEST)","13795","9707","1345","2743"
"05.09.2017 09:30 - 05.09.2017 09:45 (CEST)","14841","10859","1375","2607"
"05.09.2017 09:45 - 05.09.2017 10:00 (CEST)","15806","11948","1408","2450"
"05.09.2017 10:00 - 05.09.2017 10:15 (CEST)","16760","12962","1422","2376"
"05.09.2017 10:15 - 05.09.2017 10:30 (CEST)","17694","13916","1443","2335"
"05.09.2017 10:30 - 05.09.2017 10:45 (CEST)","18561","14793","1470","2298"
"05.09.2017 10:45 - 05.09.2017 11:00 (CEST)","19369","15598","1496","2275"
"05.09.2017 11:00 - 05.09.2017 11:15 (CEST)","20063","16282","1521","2260"
"05.09.2017 11:15 - 05.09.2017 11:30 (CEST)","20746","16841","1525","2380"
"05.09.2017 11:30 - 05.09.2017 11:45 (CEST)","21370","17330","1537","2503"
"05.09.2017 11:45 - 05.09.2017 12:00 (CEST)","21914","17739","1544","2631"
"05.09.2017 12:00 - 05.09.2017 12:15 (CEST)","22371","18064","1547","2760"
"05.09.2017 12:15 - 05.09.2017 12:30 (CEST)","22749","18319","1547","2883"
"05.09.2017 12:30 - 05.09.2017 12:45 (CEST)","23032","18477","1546","3009"
"05.09.2017 12:45 - 05.09.2017 13:00 (CEST)","23233","18549","1545","3139"
"05.09.2017 13:00 - 05.09.2017 13:15 (CEST)","23295","18491","1541","3263"
"05.09.2017 13:15 - 05.09.2017 13:30 (CEST)","23254","18335","1535","3384"
"05.09.2017 13:30 - 05.09.2017 13:45 (CEST)","23137","18111","1535","3491"
"05.09.2017 13:45 - 05.09.2017 14:00 (CEST)","22964","17854","1531","3579"
"05.09.2017 14:00 - 05.09.2017 14:15 (CEST)","22693","17507","1525","3661"
"05.09.2017 14:15 - 05.09.2017 14:30 (CEST)","22242","17046","1508","3688"
"05.09.2017 14:30 - 05.09.2017 14:45 (CEST)","21718","16508","1488","3722"
"05.09.2017 14:45 - 05.09.2017 15:00 (CEST)","21122","15898","1472","3752"
"05.09.2017 15:00 - 05.09.2017 15:15 (CEST)","20443","15219","1451","3773"
"05.09.2017 15:15 - 05.09.2017 15:30 (CEST)","19699","14492","1442","3765"
"05.09.2017 15:30 - 05.09.2017 15:45 (CEST)","18893","13707","1429","3757"
"05.09.2017 15:45 - 05.09.2017 16:00 (CEST)","18047","12890","1421","3736"
"05.09.2017 16:00 - 05.09.2017 16:15 (CEST)","17108","12002","1413","3693"
"05.09.2017 16:15 - 05.09.2017 16:30 (CEST)","16054","11065","1403","3586"
"05.09.2017 16:30 - 05.09.2017 16:45 (CEST)","14949","10094","1396","3459"
"05.09.2017 16:45 - 05.09.2017 17:00 (CEST)","13794","9089","1388","3317"
"05.09.2017 17:00 - 05.09.2017 17:15 (CEST)","12624","8041","1387","3196"
"05.09.2017 17:15 - 05.09.2017 17:30 (CEST)","11463","6976","1385","3102"
"05.09.2017 17:30 - 05.09.2017 17:45 (CEST)","10285","5909","1389","2987"
"05.09.2017 17:45 - 05.09.2017 18:00 (CEST)","9138","4866","1392","2880"
"05.09.2017 18:00 - 05.09.2017 18:15 (CEST)","8082","3884","1399","2799"
"05.09.2017 18:15 - 05.09.2017 18:30 (CEST)","7118","2979","1387","2752"
"05.09.2017 18:30 - 05.09.2017 18:45 (CEST)","6218","2137","1375","2706"
"05.09.2017 18:45 - 05.09.2017 19:00 (CEST)","5441","1394","1364","2683"
"05.09.2017 19:00 - 05.09.2017 19:15 (CEST)","4878","836","1356","2686"
"05.09.2017 19:15 - 05.09.2017 19:30 (CEST)","4592","479","1346","2767"
"05.09.2017 19:30 - 05.09.2017 19:45 (CEST)","4403","223","1333","2847"
"05.09.2017 19:45 - 05.09.2017 20:00 (CEST)","4321","61","1326","2934"
"05.09.2017 20:00 - 05.09.2017 20:15 (CEST)","4368","8","1314","3046"
"05.09.2017 20:15 - 05.09.2017 20:30 (CEST)","4532","4","1316","3212"
"05.09.2017 20:30 - 05.09.2017 20:45 (CEST)","4711","2","1316","3393"
"05.09.2017 20:45 - 05.09.2017 21:00 (CEST)","4899","1","1316","3582"
"05.09.2017 21:00 - 05.09.2017 21:15 (CEST)","5106","0","1313","3793"
"05.09.2017 21:15 - 05.09.2017 21:30 (CEST)","5265","0","1301","3964"
"05.09.2017 21:30 - 05.09.2017 21:45 (CEST)","5422","0","1280","4142"
"05.09.2017 21:45 - 05.09.2017 22:00 (CEST)","5569","0","1266","4303"
"05.09.2017 22:00 - 05.09.2017 22:15 (CEST)","5696","0","1245","4451"
"05.09.2017 22:15 - 05.09.2017 22:30 (CEST)","5815","0","1238","4577"
"05.09.2017 22:30 - 05.09.2017 22:45 (CEST)","5929","0","1229","4700"
"05.09.2017 22:45 - 05.09.2017 23:00 (CEST)","6040","0","1219","4821"
"05.09.2017 23:00 - 05.09.2017 23:15 (CEST)","6124","0","1200","4924"
"05.09.2017 23:15 - 05.09.2017 23:30 (CEST)","6122","0","1159","4963"
"05.09.2017 23:30 - 05.09.2017 23:45 (CEST)","6126","0","1115","5011"
"05.09.2017 23:45 - 06.09.2017 00:00 (CEST)","6147","0","1074","5073"
"06.09.2017 00:00 - 06.09.2017 00:15 (CEST)","5868","0","935","4933"
"06.09.2017 00:15 - 06.09.2017 00:30 (CEST)","5828","0","821","5007"
"06.09.2017 00:30 - 06.09.2017 00:45 (CEST)","5854","0","767","5087"
"06.09.2017 00:45 - 06.09.2017 01:00 (CEST)","5878","0","734","5144"
"06.09.2017 01:00 - 06.09.2017 01:15 (CEST)","5901","0","692","5209"
"06.09.2017 01:15 - 06.09.2017 01:30 (CEST)","5905","0","607","5298"
"06.09.2017 01:30 - 06.09.2017 01:45 (CEST)","5956","0","563","5393"
"06.09.2017 01:45 - 06.09.2017 02:00 (CEST)","5973","0","504","5469"
"06.09.2017 02:00 - 06.09.2017 02:15 (CEST)","5648","0","525","5123"
"06.09.2017 02:15 - 06.09.2017 02:30 (CEST)","5743","0","511","5232"
"06.09.2017 02:30 - 06.09.2017 02:45 (CEST)","5919","0","500","5419"
"06.09.2017 02:45 - 06.09.2017 03:00 (CEST)","5982","0","475","5507"
"06.09.2017 03:00 - 06.09.2017 03:15 (CEST)","6046","0","452","5594"
"06.09.2017 03:15 - 06.09.2017 03:30 (CEST)","6144","0","437","5707"
"06.09.2017 03:30 - 06.09.2017 03:45 (CEST)","6282","0","440","5842"
"06.09.2017 03:45 - 06.09.2017 04:00 (CEST)","6334","0","419","5915"
"06.09.2017 04:00 - 06.09.2017 04:15 (CEST)","6454","0","415","6039"
"06.09.2017 04:15 - 06.09.2017 04:30 (CEST)","6576","0","418","6158"
"06.09.2017 04:30 - 06.09.2017 04:45 (CEST)","6683","0","422","6261"
"06.09.2017 04:45 - 06.09.2017 05:00 (CEST)","6816","0","427","6389"
"06.09.2017 05:00 - 06.09.2017 05:15 (CEST)","6887","0","432","6455"
"06.09.2017 05:15 - 06.09.2017 05:30 (CEST)","7011","0","447","6564"
"06.09.2017 05:30 - 06.09.2017 05:45 (CEST)","7077","0","466","6611"
"06.09.2017 05:45 - 06.09.2017 06:00 (CEST)","7140","0","484","6656"
"06.09.2017 06:00 - 06.09.2017 06:15 (CEST)","7234","3","502","6729"
"06.09.2017 06:15 - 06.09.2017 06:30 (CEST)","7323","9","509","6805"
"06.09.2017 06:30 - 06.09.2017 06:45 (CEST)","7518","28","516","6974"
"06.09.2017 06:45 - 06.09.2017 07:00 (CEST)","7745","93","522","7130"
"06.09.2017 07:00 - 06.09.2017 07:15 (CEST)","8062","259","534","7269"
"06.09.2017 07:15 - 06.09.2017 07:30 (CEST)","8533","517","564","7452"
"06.09.2017 07:30 - 06.09.2017 07:45 (CEST)","9147","877","621","7649"
"06.09.2017 07:45 - 06.09.2017 08:00 (CEST)","9830","1332","679","7819"
"06.09.2017 08:00 - 06.09.2017 08:15 (CEST)","10589","1864","731","7994"
"06.09.2017 08:15 - 06.09.2017 08:30 (CEST)","11481","2460","822","8199"
"06.09.2017 08:30 - 06.09.2017 08:45 (CEST)","12505","3095","898","8512"
"06.09.2017 08:45 - 06.09.2017 09:00 (CEST)","13519","3749","976","8794"
"06.09.2017 09:00 - 06.09.2017 09:15 (CEST)","14626","4431","1092","9103"
"06.09.2017 09:15 - 06.09.2017 09:30 (CEST)","15691","5124","1268","9299"
"06.09.2017 09:30 - 06.09.2017 09:45 (CEST)","16833","5812","1445","9576"
"06.09.2017 09:45 - 06.09.2017 10:00 (CEST)","17944","6489","1621","9834"
"06.09.2017 10:00 - 06.09.2017 10:15 (CEST)","18215","7149","1777","9289"
"06.09.2017 10:15 - 06.09.2017 10:30 (CEST)","19401","7794","1895","9712"
"06.09.2017 10:30 - 06.09.2017 10:45 (CEST)","20600","8426","2024","10150"
"06.09.2017 10:45 - 06.09.2017 11:00 (CEST)","21786","9038","2146","10602"
"06.09.2017 11:00 - 06.09.2017 11:15 (CEST)","22934","9599","2275","11060"
"06.09.2017 11:15 - 06.09.2017 11:30 (CEST)","24048","10114","2374","11560"
"06.09.2017 11:30 - 06.09.2017 11:45 (CEST)","25154","10609","2472","12073"
"06.09.2017 11:45 - 06.09.2017 12:00 (CEST)","26248","11082","2569","12597"
"06.09.2017 12:00 - 06.09.2017 12:15 (CEST)","27314","11506","2679","13129"
"06.09.2017 12:15 - 06.09.2017 12:30 (CEST)","28368","11889","2801","13678"
"06.09.2017 12:30 - 06.09.2017 12:45 (CEST)","29357","12211","2931","14215"
"06.09.2017 12:45 - 06.09.2017 13:00 (CEST)","30282","12469","3060","14753"
"06.09.2017 13:00 - 06.09.2017 13:15 (CEST)","31122","12674","3174","15274"
"06.09.2017 13:15 - 06.09.2017 13:30 (CEST)","31889","12813","3243","15833"
"06.09.2017 13:30 - 06.09.2017 13:45 (CEST)","32611","12889","3310","16412"
"06.09.2017 13:45 - 06.09.2017 14:00 (CEST)","33295","12940","3368","16987"
"06.09.2017 14:00 - 06.09.2017 14:15 (CEST)","33820","12919","3408","17493"
"06.09.2017 14:15 - 06.09.2017 14:30 (CEST)","34008","12829","3408","17771"
"06.09.2017 14:30 - 06.09.2017 14:45 (CEST)","34147","12676","3411","18060"
"06.09.2017 14:45 - 06.09.2017 15:00 (CEST)","34227","12464","3411","18352"
"06.09.2017 15:00 - 06.09.2017 15:15 (CEST)","34115","12159","3406","18550"
"06.09.2017 15:15 - 06.09.2017 15:30 (CEST)","34000","11742","3397","18861"
"06.09.2017 15:30 - 06.09.2017 15:45 (CEST)","33798","11229","3389","19180"
"06.09.2017 15:45 - 06.09.2017 16:00 (CEST)","33555","10671","3375","19509"
"06.09.2017 16:00 - 06.09.2017 16:15 (CEST)","33242","10079","3364","19799"
"06.09.2017 16:15 - 06.09.2017 16:30 (CEST)","32750","9417","3331","20002"
"06.09.2017 16:30 - 06.09.2017 16:45 (CEST)","32206","8711","3303","20192"
"06.09.2017 16:45 - 06.09.2017 17:00 (CEST)","31621","7968","3276","20377"
"06.09.2017 17:00 - 06.09.2017 17:15 (CEST)","30952","7165","3248","20539"
"06.09.2017 17:15 - 06.09.2017 17:30 (CEST)","29930","6308","3231","20391"
"06.09.2017 17:30 - 06.09.2017 17:45 (CEST)","28881","5438","3215","20228"
"06.09.2017 17:45 - 06.09.2017 18:00 (CEST)","27823","4551","3198","20074"
"06.09.2017 18:00 - 06.09.2017 18:15 (CEST)","26767","3689","3184","19894"
"06.09.2017 18:15 - 06.09.2017 18:30 (CEST)","25682","2866","3157","19659"
"06.09.2017 18:30 - 06.09.2017 18:45 (CEST)","24619","2080","3131","19408"
"06.09.2017 18:45 - 06.09.2017 19:00 (CEST)","23644","1376","3102","19166"
"06.09.2017 19:00 - 06.09.2017 19:15 (CEST)","22818","809","3072","18937"
"06.09.2017 19:15 - 06.09.2017 19:30 (CEST)","22159","457","3033","18669"
"06.09.2017 19:30 - 06.09.2017 19:45 (CEST)","21612","219","2994","18399"
"06.09.2017 19:45 - 06.09.2017 20:00 (CEST)","21153","63","2957","18133"
"06.09.2017 20:00 - 06.09.2017 20:15 (CEST)","20808","8","2916","17884"
"06.09.2017 20:15 - 06.09.2017 20:30 (CEST)","20643","4","2893","17746"
"06.09.2017 20:30 - 06.09.2017 20:45 (CEST)","20489","2","2868","17619"
"06.09.2017 20:45 - 06.09.2017 21:00 (CEST)","20341","1","2839","17501"
"06.09.2017 21:00 - 06.09.2017 21:15 (CEST)","20000","0","2814","17186"
"06.09.2017 21:15 - 06.09.2017 21:30 (CEST)","19934","0","2793","17141"
"06.09.2017 21:30 - 06.09.2017 21:45 (CEST)","19862","0","2770","17092"
"06.09.2017 21:45 - 06.09.2017 22:00 (CEST)","19755","0","2747","17008"
"06.09.2017 22:00 - 06.09.2017 22:15 (CEST)","19660","0","2727","16933"
"06.09.2017 22:15 - 06.09.2017 22:30 (CEST)","19596","0","2700","16896"
"06.09.2017 22:30 - 06.09.2017 22:45 (CEST)","19545","0","2672","16873"
"06.09.2017 22:45 - 06.09.2017 23:00 (CEST)","19490","0","2644","16846"
"06.09.2017 23:00 - 06.09.2017 23:15 (CEST)","19447","0","2623","16824"
"06.09.2017 23:15 - 06.09.2017 23:30 (CEST)","19495","0","2622","16873"
"06.09.2017 23:30 - 06.09.2017 23:45 (CEST)","19537","0","2620","16917"
"06.09.2017 23:45 - 07.09.2017 00:00 (CEST)","19577","0","2621","16956"
"07.09.2017 00:00 - 07.09.2017 00:15 (CEST)","20671","0","2909","17762"
"07.09.2017 00:15 - 07.09.2017 00:30 (CEST)","20404","0","2746","17658"
"07.09.2017 00:30 - 07.09.2017 00:45 (CEST)","20378","0","2822","17556"
"07.09.2017 00:45 - 07.09.2017 01:00 (CEST)","20282","0","2822","17460"
"07.09.2017 01:00 - 07.09.2017 01:15 (CEST)","20361","0","3000","17361"
"07.09.2017 01:15 - 07.09.2017 01:30 (CEST)","20417","0","3135","17282"
"07.09.2017 01:30 - 07.09.2017 01:45 (CEST)","20400","0","3202","17198"
"07.09.2017 01:45 - 07.09.2017 02:00 (CEST)","20308","0","3196","17112"
"07.09.2017 02:00 - 07.09.2017 02:15 (CEST)","20025","0","3153","16872"
"07.09.2017 02:15 - 07.09.2017 02:30 (CEST)","19951","0","3110","16841"
"07.09.2017 02:30 - 07.09.2017 02:45 (CEST)","19716","0","3069","16647"
"07.09.2017 02:45 - 07.09.2017 03:00 (CEST)","19601","0","3019","16582"
"07.09.2017 03:00 - 07.09.2017 03:15 (CEST)","19504","0","3015","16489"
"07.09.2017 03:15 - 07.09.2017 03:30 (CEST)","19457","0","2967","16490"
"07.09.2017 03:30 - 07.09.2017 03:45 (CEST)","19412","0","2871","16541"
"07.09.2017 03:45 - 07.09.2017 04:00 (CEST)","19177","0","2778","16399"
"07.09.2017 04:00 - 07.09.2017 04:15 (CEST)","19050","0","2709","16341"
"07.09.2017 04:15 - 07.09.2017 04:30 (CEST)","18858","0","2646","16212"
"07.09.2017 04:30 - 07.09.2017 04:45 (CEST)","18744","0","2593","16151"
"07.09.2017 04:45 - 07.09.2017 05:00 (CEST)","18589","0","2541","16048"
"07.09.2017 05:00 - 07.09.2017 05:15 (CEST)","18421","0","2489","15932"
"07.09.2017 05:15 - 07.09.2017 05:30 (CEST)","18299","0","2466","15833"
"07.09.2017 05:30 - 07.09.2017 05:45 (CEST)","18133","0","2450","15683"
"07.09.2017 05:45 - 07.09.2017 06:00 (CEST)","18038","0","2438","15600"
"07.09.2017 06:00 - 07.09.2017 06:15 (CEST)","17890","3","2427","15460"
"07.09.2017 06:15 - 07.09.2017 06:30 (CEST)","17743","9","2398","15336"
"07.09.2017 06:30 - 07.09.2017 06:45 (CEST)","17640","30","2352","15258"
"07.09.2017 06:45 - 07.09.2017 07:00 (CEST)","17613","102","2306","15205"
"07.09.2017 07:00 - 07.09.2017 07:15 (CEST)","17670","307","2266","15097"
"07.09.2017 07:15 - 07.09.2017 07:30 (CEST)","17865","651","2237","14977"
"07.09.2017 07:30 - 07.09.2017 07:45 (CEST)","18266","1158","2208","14900"
"07.09.2017 07:45 - 07.09.2017 08:00 (CEST)","18843","1809","2179","14855"
"07.09.2017 08:00 - 07.09.2017 08:15 (CEST)","19546","2530","2146","14870"
"07.09.2017 08:15 - 07.09.2017 08:30 (CEST)","20375","3377","2097","14901"
"07.09.2017 08:30 - 07.09.2017 08:45 (CEST)","21235","4300","2053","14882"
"07.09.2017 08:45 - 07.09.2017 09:00 (CEST)","22159","5201","2002","14956"
"07.09.2017 09:00 - 07.09.2017 09:15 (CEST)","23080","6135","1950","14995"
"07.09.2017 09:15 - 07.09.2017 09:30 (CEST)","24079","7088","1882","15109"
"07.09.2017 09:30 - 07.09.2017 09:45 (CEST)","25173","8023","1816","15334"
"07.09.2017 09:45 - 07.09.2017 10:00 (CEST)","26094","8907","1753","15434"
"07.09.2017 10:00 - 07.09.2017 10:15 (CEST)","26758","9757","1540","15461"
"07.09.2017 10:15 - 07.09.2017 10:30 (CEST)","27494","10497","1477","15520"
"07.09.2017 10:30 - 07.09.2017 10:45 (CEST)","28176","11170","1412","15594"
"07.09.2017 10:45 - 07.09.2017 11:00 (CEST)","28753","11744","1349","15660"
"07.09.2017 11:00 - 07.09.2017 11:15 (CEST)","29213","12233","1288","15692"
"07.09.2017 11:15 - 07.09.2017 11:30 (CEST)","29594","12648","1250","15696"
"07.09.2017 11:30 - 07.09.2017 11:45 (CEST)","29908","13002","1211","15695"
"07.09.2017 11:45 - 07.09.2017 12:00 (CEST)","30162","13296","1168","15698"
"07.09.2017 12:00 - 07.09.2017 12:15 (CEST)","30324","13503","1136","15685"
"07.09.2017 12:15 - 07.09.2017 12:30 (CEST)","30316","13658","1123","15535"
"07.09.2017 12:30 - 07.09.2017 12:45 (CEST)","30237","13746","1107","15384"
"07.09.2017 12:45 - 07.09.2017 13:00 (CEST)","30096","13772","1092","15232"
"07.09.2017 13:00 - 07.09.2017 13:15 (CEST)","29883","13728","1080","15075"
"07.09.2017 13:15 - 07.09.2017 13:30 (CEST)","29601","13632","1078","14891"
"07.09.2017 13:30 - 07.09.2017 13:45 (CEST)","29282","13506","1078","14698"
"07.09.2017 13:45 - 07.09.2017 14:00 (CEST)","28901","13348","1078","14475"
"07.09.2017 14:00 - 07.09.2017 14:15 (CEST)","28461","13126","1079","14256"
"07.09.2017 14:15 - 07.09.2017 14:30 (CEST)","27917","12845","1067","14005"
"07.09.2017 14:30 - 07.09.2017 14:45 (CEST)","27351","12526","1056","13769"
"07.09.2017 14:45 - 07.09.2017 15:00 (CEST)","26763","12173","1046","13544"
"07.09.2017 15:00 - 07.09.2017 15:15 (CEST)","26093","11760","1031","13302"
"07.09.2017 15:15 - 07.09.2017 15:30 (CEST)","25303","11256","1018","13029"
"07.09.2017 15:30 - 07.09.2017 15:45 (CEST)","24466","10707","1007","12752"
"07.09.2017 15:45 - 07.09.2017 16:00 (CEST)","23608","10146","993","12469"
"07.09.2017 16:00 - 07.09.2017 16:15 (CEST)","22718","9546","982","12190"
"07.09.2017 16:15 - 07.09.2017 16:30 (CEST)","21770","8903","986","11881"
"07.09.2017 16:30 - 07.09.2017 16:45 (CEST)","20760","8213","989","11558"
"07.09.2017 16:45 - 07.09.2017 17:00 (CEST)","19738","7496","1000","11242"
"07.09.2017 17:00 - 07.09.2017 17:15 (CEST)","18672","6732","1004","10936"
"07.09.2017 17:15 - 07.09.2017 17:30 (CEST)","17482","5921","1015","10546"
"07.09.2017 17:30 - 07.09.2017 17:45 (CEST)","16251","5092","1025","10134"
"07.09.2017 17:45 - 07.09.2017 18:00 (CEST)","15015","4253","1039","9723"
"07.09.2017 18:00 - 07.09.2017 18:15 (CEST)","13805","3433","1051","9321"
"07.09.2017 18:15 - 07.09.2017 18:30 (CEST)","12613","2650","1059","8904"
"07.09.2017 18:30 - 07.09.2017 18:45 (CEST)","11457","1896","1070","8491"
"07.09.2017 18:45 - 07.09.2017 19:00 (CEST)","10403","1223","1081","8099"
"07.09.2017 19:00 - 07.09.2017 19:15 (CEST)","9556","720","1089","7747"
"07.09.2017 19:15 - 07.09.2017 19:30 (CEST)","9017","398","1108","7511"
"07.09.2017 19:30 - 07.09.2017 19:45 (CEST)","8583","180","1130","7273"
"07.09.2017 19:45 - 07.09.2017 20:00 (CEST)","8251","45","1147","7059"
"07.09.2017 20:00 - 07.09.2017 20:15 (CEST)","8040","5","1163","6872"
"07.09.2017 20:15 - 07.09.2017 20:30 (CEST)","8013","3","1182","6828"
"07.09.2017 20:30 - 07.09.2017 20:45 (CEST)","7998","2","1202","6794"
"07.09.2017 20:45 - 07.09.2017 21:00 (CEST)","7987","1","1221","6765"
"07.09.2017 21:00 - 07.09.2017 21:15 (CEST)","7971","0","1243","6728"
"07.09.2017 21:15 - 07.09.2017 21:30 (CEST)","8138","0","1270","6868"
"07.09.2017 21:30 - 07.09.2017 21:45 (CEST)","8305","0","1301","7004"
