"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"17.09.2015 22:30 - 17.09.2015 22:45 (CEST)","18338","0","2523","15815"
"17.09.2015 22:45 - 17.09.2015 23:00 (CEST)","18263","0","2518","15745"
"17.09.2015 23:00 - 17.09.2015 23:15 (CEST)","18127","0","2494","15633"
"17.09.2015 23:15 - 17.09.2015 23:30 (CEST)","17940","0","2493","15447"
"17.09.2015 23:30 - 17.09.2015 23:45 (CEST)","17738","0","2495","15243"
"17.09.2015 23:45 - 18.09.2015 00:00 (CEST)","17444","0","2497","14947"
"18.09.2015 00:00 - 18.09.2015 00:15 (CEST)","17021","0","2446","14575"
"18.09.2015 00:15 - 18.09.2015 00:30 (CEST)","16871","0","2452","14419"
"18.09.2015 00:30 - 18.09.2015 00:45 (CEST)","16702","0","2454","14248"
"18.09.2015 00:45 - 18.09.2015 01:00 (CEST)","16542","0","2459","14083"
"18.09.2015 01:00 - 18.09.2015 01:15 (CEST)","16311","0","2462","13849"
"18.09.2015 01:15 - 18.09.2015 01:30 (CEST)","16046","0","2466","13580"
"18.09.2015 01:30 - 18.09.2015 01:45 (CEST)","15775","0","2467","13308"
"18.09.2015 01:45 - 18.09.2015 02:00 (CEST)","15505","0","2470","13035"
"18.09.2015 02:00 - 18.09.2015 02:15 (CEST)","16401","0","2470","13931"
"18.09.2015 02:15 - 18.09.2015 02:30 (CEST)","16024","0","2452","13572"
"18.09.2015 02:30 - 18.09.2015 02:45 (CEST)","15625","0","2437","13188"
"18.09.2015 02:45 - 18.09.2015 03:00 (CEST)","15225","0","2419","12806"
"18.09.2015 03:00 - 18.09.2015 03:15 (CEST)","14812","0","2385","12427"
"18.09.2015 03:15 - 18.09.2015 03:30 (CEST)","14436","0","2369","12067"
"18.09.2015 03:30 - 18.09.2015 03:45 (CEST)","14060","0","2356","11704"
"18.09.2015 03:45 - 18.09.2015 04:00 (CEST)","13710","0","2343","11367"
"18.09.2015 04:00 - 18.09.2015 04:15 (CEST)","12943","0","1910","11033"
"18.09.2015 04:15 - 18.09.2015 04:30 (CEST)","12563","0","1897","10666"
"18.09.2015 04:30 - 18.09.2015 04:45 (CEST)","12181","0","1884","10297"
"18.09.2015 04:45 - 18.09.2015 05:00 (CEST)","11848","0","1870","9978"
"18.09.2015 05:00 - 18.09.2015 05:15 (CEST)","11545","0","1854","9691"
"18.09.2015 05:15 - 18.09.2015 05:30 (CEST)","11292","0","1832","9460"
"18.09.2015 05:30 - 18.09.2015 05:45 (CEST)","11024","0","1812","9212"
"18.09.2015 05:45 - 18.09.2015 06:00 (CEST)","10789","0","1792","8997"
"18.09.2015 06:00 - 18.09.2015 06:15 (CEST)","10565","0","1768","8797"
"18.09.2015 06:15 - 18.09.2015 06:30 (CEST)","10371","1","1748","8622"
"18.09.2015 06:30 - 18.09.2015 06:45 (CEST)","10194","5","1723","8466"
"18.09.2015 06:45 - 18.09.2015 07:00 (CEST)","10018","23","1701","8294"
"18.09.2015 07:00 - 18.09.2015 07:15 (CEST)","9916","132","1682","8102"
"18.09.2015 07:15 - 18.09.2015 07:30 (CEST)","10005","433","1666","7906"
"18.09.2015 07:30 - 18.09.2015 07:45 (CEST)","10233","881","1651","7701"
"18.09.2015 07:45 - 18.09.2015 08:00 (CEST)","10688","1524","1636","7528"
"18.09.2015 08:00 - 18.09.2015 08:15 (CEST)","11207","2246","1626","7335"
"18.09.2015 08:15 - 18.09.2015 08:30 (CEST)","11785","3027","1621","7137"
"18.09.2015 08:30 - 18.09.2015 08:45 (CEST)","12429","3880","1613","6936"
"18.09.2015 08:45 - 18.09.2015 09:00 (CEST)","13150","4807","1606","6737"
"18.09.2015 09:00 - 18.09.2015 09:15 (CEST)","13922","5743","1605","6574"
"18.09.2015 09:15 - 18.09.2015 09:30 (CEST)","14725","6689","1610","6426"
"18.09.2015 09:30 - 18.09.2015 09:45 (CEST)","15514","7641","1615","6258"
"18.09.2015 09:45 - 18.09.2015 10:00 (CEST)","16320","8598","1622","6100"
"18.09.2015 10:00 - 18.09.2015 10:15 (CEST)","17129","9531","1629","5969"
"18.09.2015 10:15 - 18.09.2015 10:30 (CEST)","17944","10433","1639","5872"
"18.09.2015 10:30 - 18.09.2015 10:45 (CEST)","18698","11269","1652","5777"
"18.09.2015 10:45 - 18.09.2015 11:00 (CEST)","19502","12067","1664","5771"
"18.09.2015 11:00 - 18.09.2015 11:15 (CEST)","20237","12815","1679","5743"
"18.09.2015 11:15 - 18.09.2015 11:30 (CEST)","20892","13507","1682","5703"
"18.09.2015 11:30 - 18.09.2015 11:45 (CEST)","21484","14103","1679","5702"
"18.09.2015 11:45 - 18.09.2015 12:00 (CEST)","21957","14619","1678","5660"
"18.09.2015 12:00 - 18.09.2015 12:15 (CEST)","22365","15073","1646","5646"
"18.09.2015 12:15 - 18.09.2015 12:30 (CEST)","22757","15464","1640","5653"
"18.09.2015 12:30 - 18.09.2015 12:45 (CEST)","23034","15722","1631","5681"
"18.09.2015 12:45 - 18.09.2015 13:00 (CEST)","23046","15771","1623","5652"
"18.09.2015 13:00 - 18.09.2015 13:15 (CEST)","22967","15736","1610","5621"
"18.09.2015 13:15 - 18.09.2015 13:30 (CEST)","22788","15629","1597","5562"
"18.09.2015 13:30 - 18.09.2015 13:45 (CEST)","22521","15436","1587","5498"
"18.09.2015 13:45 - 18.09.2015 14:00 (CEST)","22099","15108","1574","5417"
"18.09.2015 14:00 - 18.09.2015 14:15 (CEST)","21603","14737","1526","5340"
"18.09.2015 14:15 - 18.09.2015 14:30 (CEST)","21024","14326","1488","5210"
"18.09.2015 14:30 - 18.09.2015 14:45 (CEST)","20422","13879","1454","5089"
"18.09.2015 14:45 - 18.09.2015 15:00 (CEST)","19701","13317","1420","4964"
"18.09.2015 15:00 - 18.09.2015 15:15 (CEST)","18819","12723","1275","4821"
"18.09.2015 15:15 - 18.09.2015 15:30 (CEST)","17933","12080","1233","4620"
"18.09.2015 15:30 - 18.09.2015 15:45 (CEST)","16990","11382","1195","4413"
"18.09.2015 15:45 - 18.09.2015 16:00 (CEST)","15965","10608","1155","4202"
"18.09.2015 16:00 - 18.09.2015 16:15 (CEST)","14907","9784","1109","4014"
"18.09.2015 16:15 - 18.09.2015 16:30 (CEST)","13814","8928","1057","3829"
"18.09.2015 16:30 - 18.09.2015 16:45 (CEST)","12710","8062","1005","3643"
"18.09.2015 16:45 - 18.09.2015 17:00 (CEST)","11594","7200","956","3438"
"18.09.2015 17:00 - 18.09.2015 17:15 (CEST)","10493","6323","904","3266"
"18.09.2015 17:15 - 18.09.2015 17:30 (CEST)","9415","5427","855","3133"
"18.09.2015 17:30 - 18.09.2015 17:45 (CEST)","8352","4545","809","2998"
"18.09.2015 17:45 - 18.09.2015 18:00 (CEST)","7301","3672","762","2867"
"18.09.2015 18:00 - 18.09.2015 18:15 (CEST)","6288","2821","714","2753"
"18.09.2015 18:15 - 18.09.2015 18:30 (CEST)","5363","2001","669","2693"
"18.09.2015 18:30 - 18.09.2015 18:45 (CEST)","4557","1301","623","2633"
"18.09.2015 18:45 - 18.09.2015 19:00 (CEST)","3971","828","577","2566"
"18.09.2015 19:00 - 18.09.2015 19:15 (CEST)","3597","483","535","2579"
"18.09.2015 19:15 - 18.09.2015 19:30 (CEST)","3376","231","501","2644"
"18.09.2015 19:30 - 18.09.2015 19:45 (CEST)","3241","57","464","2720"
"18.09.2015 19:45 - 18.09.2015 20:00 (CEST)","3256","22","426","2808"
"18.09.2015 20:00 - 18.09.2015 20:15 (CEST)","3284","0","395","2889"
"18.09.2015 20:15 - 18.09.2015 20:30 (CEST)","3406","0","374","3032"
"18.09.2015 20:30 - 18.09.2015 20:45 (CEST)","3546","0","352","3194"
"18.09.2015 20:45 - 18.09.2015 21:00 (CEST)","3691","0","330","3361"
"18.09.2015 21:00 - 18.09.2015 21:15 (CEST)","3816","0","316","3500"
"18.09.2015 21:15 - 18.09.2015 21:30 (CEST)","3967","0","305","3662"
"18.09.2015 21:30 - 18.09.2015 21:45 (CEST)","4130","0","292","3838"
"18.09.2015 21:45 - 18.09.2015 22:00 (CEST)","4317","0","279","4038"
"18.09.2015 22:00 - 18.09.2015 22:15 (CEST)","4482","0","269","4213"
"18.09.2015 22:15 - 18.09.2015 22:30 (CEST)","4621","0","265","4356"
"18.09.2015 22:30 - 18.09.2015 22:45 (CEST)","4781","0","262","4519"
"18.09.2015 22:45 - 18.09.2015 23:00 (CEST)","4939","0","259","4680"
"18.09.2015 23:00 - 18.09.2015 23:15 (CEST)","5006","0","191","4815"
"18.09.2015 23:15 - 18.09.2015 23:30 (CEST)","5063","0","192","4871"
"18.09.2015 23:30 - 18.09.2015 23:45 (CEST)","5141","0","192","4949"
"18.09.2015 23:45 - 19.09.2015 00:00 (CEST)","5213","0","194","5019"
"19.09.2015 00:00 - 19.09.2015 00:15 (CEST)","5504","0","237","5267"
"19.09.2015 00:15 - 19.09.2015 00:30 (CEST)","5438","0","241","5197"
"19.09.2015 00:30 - 19.09.2015 00:45 (CEST)","5398","0","242","5156"
"19.09.2015 00:45 - 19.09.2015 01:00 (CEST)","5371","0","244","5127"
"19.09.2015 01:00 - 19.09.2015 01:15 (CEST)","5291","0","243","5048"
"19.09.2015 01:15 - 19.09.2015 01:30 (CEST)","5201","0","238","4963"
"19.09.2015 01:30 - 19.09.2015 01:45 (CEST)","5140","0","232","4908"
"19.09.2015 01:45 - 19.09.2015 02:00 (CEST)","5091","0","225","4866"
"19.09.2015 02:00 - 19.09.2015 02:15 (CEST)","4990","0","218","4772"
"19.09.2015 02:15 - 19.09.2015 02:30 (CEST)","4930","0","205","4725"
"19.09.2015 02:30 - 19.09.2015 02:45 (CEST)","4884","0","196","4688"
"19.09.2015 02:45 - 19.09.2015 03:00 (CEST)","4844","0","186","4658"
"19.09.2015 03:00 - 19.09.2015 03:15 (CEST)","4815","0","178","4637"
"19.09.2015 03:15 - 19.09.2015 03:30 (CEST)","4789","0","172","4617"
"19.09.2015 03:30 - 19.09.2015 03:45 (CEST)","4766","0","167","4599"
"19.09.2015 03:45 - 19.09.2015 04:00 (CEST)","4737","0","158","4579"
"19.09.2015 04:00 - 19.09.2015 04:15 (CEST)","4799","0","247","4552"
"19.09.2015 04:15 - 19.09.2015 04:30 (CEST)","4771","0","251","4520"
"19.09.2015 04:30 - 19.09.2015 04:45 (CEST)","4739","0","258","4481"
"19.09.2015 04:45 - 19.09.2015 05:00 (CEST)","4699","0","263","4436"
"19.09.2015 05:00 - 19.09.2015 05:15 (CEST)","4661","0","273","4388"
"19.09.2015 05:15 - 19.09.2015 05:30 (CEST)","4616","0","283","4333"
"19.09.2015 05:30 - 19.09.2015 05:45 (CEST)","4544","0","289","4255"
"19.09.2015 05:45 - 19.09.2015 06:00 (CEST)","4494","0","299","4195"
"19.09.2015 06:00 - 19.09.2015 06:15 (CEST)","4441","0","309","4132"
"19.09.2015 06:15 - 19.09.2015 06:30 (CEST)","4390","1","318","4071"
"19.09.2015 06:30 - 19.09.2015 06:45 (CEST)","4345","6","330","4009"
"19.09.2015 06:45 - 19.09.2015 07:00 (CEST)","4306","25","339","3942"
"19.09.2015 07:00 - 19.09.2015 07:15 (CEST)","4350","148","351","3851"
"19.09.2015 07:15 - 19.09.2015 07:30 (CEST)","4611","503","361","3747"
"19.09.2015 07:30 - 19.09.2015 07:45 (CEST)","5072","1052","374","3646"
"19.09.2015 07:45 - 19.09.2015 08:00 (CEST)","5734","1804","385","3545"
"19.09.2015 08:00 - 19.09.2015 08:15 (CEST)","6447","2669","394","3384"
"19.09.2015 08:15 - 19.09.2015 08:30 (CEST)","7202","3628","402","3172"
"19.09.2015 08:30 - 19.09.2015 08:45 (CEST)","8019","4664","409","2946"
"19.09.2015 08:45 - 19.09.2015 09:00 (CEST)","8879","5743","412","2724"
"19.09.2015 09:00 - 19.09.2015 09:15 (CEST)","9795","6834","418","2543"
"19.09.2015 09:15 - 19.09.2015 09:30 (CEST)","10722","7947","419","2356"
"19.09.2015 09:30 - 19.09.2015 09:45 (CEST)","11626","9048","421","2157"
"19.09.2015 09:45 - 19.09.2015 10:00 (CEST)","12576","10177","420","1979"
"19.09.2015 10:00 - 19.09.2015 10:15 (CEST)","13486","11235","423","1828"
"19.09.2015 10:15 - 19.09.2015 10:30 (CEST)","14328","12197","422","1709"
"19.09.2015 10:30 - 19.09.2015 10:45 (CEST)","15077","13063","423","1591"
"19.09.2015 10:45 - 19.09.2015 11:00 (CEST)","15770","13843","419","1508"
"19.09.2015 11:00 - 19.09.2015 11:15 (CEST)","16430","14550","419","1461"
"19.09.2015 11:15 - 19.09.2015 11:30 (CEST)","17028","15154","416","1458"
"19.09.2015 11:30 - 19.09.2015 11:45 (CEST)","17514","15647","415","1452"
"19.09.2015 11:45 - 19.09.2015 12:00 (CEST)","17895","16048","407","1440"
"19.09.2015 12:00 - 19.09.2015 12:15 (CEST)","18253","16384","416","1453"
"19.09.2015 12:15 - 19.09.2015 12:30 (CEST)","18581","16664","423","1494"
"19.09.2015 12:30 - 19.09.2015 12:45 (CEST)","18776","16821","429","1526"
"19.09.2015 12:45 - 19.09.2015 13:00 (CEST)","18753","16753","434","1566"
"19.09.2015 13:00 - 19.09.2015 13:15 (CEST)","18656","16601","443","1612"
"19.09.2015 13:15 - 19.09.2015 13:30 (CEST)","18462","16364","454","1644"
"19.09.2015 13:30 - 19.09.2015 13:45 (CEST)","18193","16040","464","1689"
"19.09.2015 13:45 - 19.09.2015 14:00 (CEST)","17848","15639","474","1735"
"19.09.2015 14:00 - 19.09.2015 14:15 (CEST)","17430","15177","486","1767"
"19.09.2015 14:15 - 19.09.2015 14:30 (CEST)","16901","14625","509","1767"
"19.09.2015 14:30 - 19.09.2015 14:45 (CEST)","16336","14023","530","1783"
"19.09.2015 14:45 - 19.09.2015 15:00 (CEST)","15781","13428","554","1799"
"19.09.2015 15:00 - 19.09.2015 15:15 (CEST)","15208","12811","577","1820"
"19.09.2015 15:15 - 19.09.2015 15:30 (CEST)","14606","12151","604","1851"
"19.09.2015 15:30 - 19.09.2015 15:45 (CEST)","13972","11467","629","1876"
"19.09.2015 15:45 - 19.09.2015 16:00 (CEST)","13291","10720","656","1915"
"19.09.2015 16:00 - 19.09.2015 16:15 (CEST)","12558","9926","682","1950"
"19.09.2015 16:15 - 19.09.2015 16:30 (CEST)","11783","9078","706","1999"
"19.09.2015 16:30 - 19.09.2015 16:45 (CEST)","11000","8209","737","2054"
"19.09.2015 16:45 - 19.09.2015 17:00 (CEST)","10147","7266","766","2115"
"19.09.2015 17:00 - 19.09.2015 17:15 (CEST)","9248","6305","795","2148"
"19.09.2015 17:15 - 19.09.2015 17:30 (CEST)","8337","5336","816","2185"
"19.09.2015 17:30 - 19.09.2015 17:45 (CEST)","7444","4381","841","2222"
"19.09.2015 17:45 - 19.09.2015 18:00 (CEST)","6641","3493","866","2282"
"19.09.2015 18:00 - 19.09.2015 18:15 (CEST)","5851","2645","888","2318"
"19.09.2015 18:15 - 19.09.2015 18:30 (CEST)","5052","1829","911","2312"
"19.09.2015 18:30 - 19.09.2015 18:45 (CEST)","4368","1125","935","2308"
"19.09.2015 18:45 - 19.09.2015 19:00 (CEST)","3931","678","958","2295"
"19.09.2015 19:00 - 19.09.2015 19:15 (CEST)","3683","380","981","2322"
"19.09.2015 19:15 - 19.09.2015 19:30 (CEST)","3536","175","1002","2359"
"19.09.2015 19:30 - 19.09.2015 19:45 (CEST)","3458","35","1022","2401"
"19.09.2015 19:45 - 19.09.2015 20:00 (CEST)","3501","11","1044","2446"
"19.09.2015 20:00 - 19.09.2015 20:15 (CEST)","3551","0","1061","2490"
"19.09.2015 20:15 - 19.09.2015 20:30 (CEST)","3610","0","1079","2531"
"19.09.2015 20:30 - 19.09.2015 20:45 (CEST)","3657","0","1097","2560"
"19.09.2015 20:45 - 19.09.2015 21:00 (CEST)","3714","0","1114","2600"
"19.09.2015 21:00 - 19.09.2015 21:15 (CEST)","3786","0","1131","2655"
"19.09.2015 21:15 - 19.09.2015 21:30 (CEST)","3861","0","1149","2712"
"19.09.2015 21:30 - 19.09.2015 21:45 (CEST)","3945","0","1163","2782"
"19.09.2015 21:45 - 19.09.2015 22:00 (CEST)","4028","0","1181","2847"
"19.09.2015 22:00 - 19.09.2015 22:15 (CEST)","4096","0","1179","2917"
"19.09.2015 22:15 - 19.09.2015 22:30 (CEST)","4174","0","1196","2978"
"19.09.2015 22:30 - 19.09.2015 22:45 (CEST)","4263","0","1211","3052"
"19.09.2015 22:45 - 19.09.2015 23:00 (CEST)","4350","0","1229","3121"
"19.09.2015 23:00 - 19.09.2015 23:15 (CEST)","4447","0","1249","3198"
"19.09.2015 23:15 - 19.09.2015 23:30 (CEST)","4519","0","1266","3253"
"19.09.2015 23:30 - 19.09.2015 23:45 (CEST)","4611","0","1283","3328"
"19.09.2015 23:45 - 20.09.2015 00:00 (CEST)","4679","0","1299","3380"
"20.09.2015 00:00 - 20.09.2015 00:15 (CEST)","5282","0","1385","3897"
"20.09.2015 00:15 - 20.09.2015 00:30 (CEST)","5345","0","1399","3946"
"20.09.2015 00:30 - 20.09.2015 00:45 (CEST)","5402","0","1415","3987"
"20.09.2015 00:45 - 20.09.2015 01:00 (CEST)","5462","0","1430","4032"
"20.09.2015 01:00 - 20.09.2015 01:15 (CEST)","5550","0","1452","4098"
"20.09.2015 01:15 - 20.09.2015 01:30 (CEST)","5643","0","1484","4159"
"20.09.2015 01:30 - 20.09.2015 01:45 (CEST)","5742","0","1515","4227"
"20.09.2015 01:45 - 20.09.2015 02:00 (CEST)","5842","0","1546","4296"
"20.09.2015 02:00 - 20.09.2015 02:15 (CEST)","6675","0","1581","5094"
"20.09.2015 02:15 - 20.09.2015 02:30 (CEST)","6780","0","1626","5154"
"20.09.2015 02:30 - 20.09.2015 02:45 (CEST)","6877","0","1667","5210"
"20.09.2015 02:45 - 20.09.2015 03:00 (CEST)","6978","0","1712","5266"
"20.09.2015 03:00 - 20.09.2015 03:15 (CEST)","7081","0","1749","5332"
"20.09.2015 03:15 - 20.09.2015 03:30 (CEST)","7190","0","1783","5407"
"20.09.2015 03:30 - 20.09.2015 03:45 (CEST)","7299","0","1815","5484"
"20.09.2015 03:45 - 20.09.2015 04:00 (CEST)","7451","0","1850","5601"
"20.09.2015 04:00 - 20.09.2015 04:15 (CEST)","7621","0","1937","5684"
"20.09.2015 04:15 - 20.09.2015 04:30 (CEST)","7724","0","1960","5764"
"20.09.2015 04:30 - 20.09.2015 04:45 (CEST)","7818","0","1983","5835"
"20.09.2015 04:45 - 20.09.2015 05:00 (CEST)","7914","0","2009","5905"
"20.09.2015 05:00 - 20.09.2015 05:15 (CEST)","8004","0","2023","5981"
"20.09.2015 05:15 - 20.09.2015 05:30 (CEST)","8068","0","2024","6044"
"20.09.2015 05:30 - 20.09.2015 05:45 (CEST)","8110","0","2023","6087"
"20.09.2015 05:45 - 20.09.2015 06:00 (CEST)","8176","0","2022","6154"
"20.09.2015 06:00 - 20.09.2015 06:15 (CEST)","8240","0","2015","6225"
"20.09.2015 06:15 - 20.09.2015 06:30 (CEST)","8308","1","2005","6302"
"20.09.2015 06:30 - 20.09.2015 06:45 (CEST)","8375","2","1996","6377"
"20.09.2015 06:45 - 20.09.2015 07:00 (CEST)","8457","11","1983","6463"
"20.09.2015 07:00 - 20.09.2015 07:15 (CEST)","8597","93","1967","6537"
"20.09.2015 07:15 - 20.09.2015 07:30 (CEST)","8868","328","1942","6598"
"20.09.2015 07:30 - 20.09.2015 07:45 (CEST)","9270","685","1919","6666"
"20.09.2015 07:45 - 20.09.2015 08:00 (CEST)","9871","1222","1895","6754"
"20.09.2015 08:00 - 20.09.2015 08:15 (CEST)","10519","1845","1867","6807"
"20.09.2015 08:15 - 20.09.2015 08:30 (CEST)","11203","2519","1835","6849"
"20.09.2015 08:30 - 20.09.2015 08:45 (CEST)","11957","3253","1803","6901"
"20.09.2015 08:45 - 20.09.2015 09:00 (CEST)","12733","4042","1772","6919"
"20.09.2015 09:00 - 20.09.2015 09:15 (CEST)","13564","4858","1739","6967"
"20.09.2015 09:15 - 20.09.2015 09:30 (CEST)","14422","5685","1700","7037"
"20.09.2015 09:30 - 20.09.2015 09:45 (CEST)","15282","6514","1664","7104"
"20.09.2015 09:45 - 20.09.2015 10:00 (CEST)","16200","7392","1628","7180"
"20.09.2015 10:00 - 20.09.2015 10:15 (CEST)","17124","8255","1590","7279"
"20.09.2015 10:15 - 20.09.2015 10:30 (CEST)","18051","9088","1555","7408"
"20.09.2015 10:30 - 20.09.2015 10:45 (CEST)","18930","9861","1521","7548"
"20.09.2015 10:45 - 20.09.2015 11:00 (CEST)","19756","10568","1486","7702"
"20.09.2015 11:00 - 20.09.2015 11:15 (CEST)","20515","11242","1435","7838"
"20.09.2015 11:15 - 20.09.2015 11:30 (CEST)","21308","11870","1409","8029"
"20.09.2015 11:30 - 20.09.2015 11:45 (CEST)","22022","12422","1392","8208"
"20.09.2015 11:45 - 20.09.2015 12:00 (CEST)","22618","12857","1368","8393"
"20.09.2015 12:00 - 20.09.2015 12:15 (CEST)","23074","13242","1276","8556"
"20.09.2015 12:15 - 20.09.2015 12:30 (CEST)","23539","13571","1263","8705"
"20.09.2015 12:30 - 20.09.2015 12:45 (CEST)","23893","13796","1247","8850"
"20.09.2015 12:45 - 20.09.2015 13:00 (CEST)","24101","13880","1233","8988"
"20.09.2015 13:00 - 20.09.2015 13:15 (CEST)","24261","13929","1213","9119"
"20.09.2015 13:15 - 20.09.2015 13:30 (CEST)","24352","13918","1194","9240"
"20.09.2015 13:30 - 20.09.2015 13:45 (CEST)","24383","13841","1175","9367"
"20.09.2015 13:45 - 20.09.2015 14:00 (CEST)","24346","13693","1157","9496"
"20.09.2015 14:00 - 20.09.2015 14:15 (CEST)","24188","13485","1116","9587"
"20.09.2015 14:15 - 20.09.2015 14:30 (CEST)","23918","13222","1087","9609"
"20.09.2015 14:30 - 20.09.2015 14:45 (CEST)","23579","12898","1060","9621"
"20.09.2015 14:45 - 20.09.2015 15:00 (CEST)","23116","12453","1032","9631"
"20.09.2015 15:00 - 20.09.2015 15:15 (CEST)","22440","11978","836","9626"
"20.09.2015 15:15 - 20.09.2015 15:30 (CEST)","21836","11445","810","9581"
"20.09.2015 15:30 - 20.09.2015 15:45 (CEST)","21156","10844","781","9531"
"20.09.2015 15:45 - 20.09.2015 16:00 (CEST)","20358","10122","752","9484"
"20.09.2015 16:00 - 20.09.2015 16:15 (CEST)","19485","9349","723","9413"
"20.09.2015 16:15 - 20.09.2015 16:30 (CEST)","18537","8538","700","9299"
"20.09.2015 16:30 - 20.09.2015 16:45 (CEST)","17559","7705","676","9178"
"20.09.2015 16:45 - 20.09.2015 17:00 (CEST)","16540","6826","649","9065"
"20.09.2015 17:00 - 20.09.2015 17:15 (CEST)","15480","5929","627","8924"
"20.09.2015 17:15 - 20.09.2015 17:30 (CEST)","14334","5022","602","8710"
"20.09.2015 17:30 - 20.09.2015 17:45 (CEST)","13198","4133","574","8491"
"20.09.2015 17:45 - 20.09.2015 18:00 (CEST)","12120","3295","548","8277"
"20.09.2015 18:00 - 20.09.2015 18:15 (CEST)","11087","2477","524","8086"
"20.09.2015 18:15 - 20.09.2015 18:30 (CEST)","10082","1704","503","7875"
"20.09.2015 18:30 - 20.09.2015 18:45 (CEST)","9166","1030","484","7652"
"20.09.2015 18:45 - 20.09.2015 19:00 (CEST)","8505","632","462","7411"
"20.09.2015 19:00 - 20.09.2015 19:15 (CEST)","8017","361","443","7213"
"20.09.2015 19:15 - 20.09.2015 19:30 (CEST)","7655","169","423","7063"
"20.09.2015 19:30 - 20.09.2015 19:45 (CEST)","7342","28","404","6910"
"20.09.2015 19:45 - 20.09.2015 20:00 (CEST)","7149","8","384","6757"
"20.09.2015 20:00 - 20.09.2015 20:15 (CEST)","7015","0","368","6647"
"20.09.2015 20:15 - 20.09.2015 20:30 (CEST)","6940","0","354","6586"
"20.09.2015 20:30 - 20.09.2015 20:45 (CEST)","6849","0","338","6511"
"20.09.2015 20:45 - 20.09.2015 21:00 (CEST)","6807","0","325","6482"
"20.09.2015 21:00 - 20.09.2015 21:15 (CEST)","6788","0","313","6475"
"20.09.2015 21:15 - 20.09.2015 21:30 (CEST)","6824","0","304","6520"
"20.09.2015 21:30 - 20.09.2015 21:45 (CEST)","6815","0","298","6517"
"20.09.2015 21:45 - 20.09.2015 22:00 (CEST)","6814","0","288","6526"
"20.09.2015 22:00 - 20.09.2015 22:15 (CEST)","6803","0","278","6525"
"20.09.2015 22:15 - 20.09.2015 22:30 (CEST)","6762","0","269","6493"
"20.09.2015 22:30 - 20.09.2015 22:45 (CEST)","6721","0","266","6455"
"20.09.2015 22:45 - 20.09.2015 23:00 (CEST)","6675","0","257","6418"
"20.09.2015 23:00 - 20.09.2015 23:15 (CEST)","6636","0","248","6388"
"20.09.2015 23:15 - 20.09.2015 23:30 (CEST)","6570","0","248","6322"
"20.09.2015 23:30 - 20.09.2015 23:45 (CEST)","6492","0","250","6242"
"20.09.2015 23:45 - 21.09.2015 00:00 (CEST)","6433","0","251","6182"
"21.09.2015 00:00 - 21.09.2015 00:15 (CEST)","6177","0","239","5938"
"21.09.2015 00:15 - 21.09.2015 00:30 (CEST)","6105","0","251","5854"
"21.09.2015 00:30 - 21.09.2015 00:45 (CEST)","6037","0","255","5782"
"21.09.2015 00:45 - 21.09.2015 01:00 (CEST)","5963","0","263","5700"
"21.09.2015 01:00 - 21.09.2015 01:15 (CEST)","5852","0","271","5581"
"21.09.2015 01:15 - 21.09.2015 01:30 (CEST)","5736","0","282","5454"
"21.09.2015 01:30 - 21.09.2015 01:45 (CEST)","5616","0","293","5323"
