"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"16.04.2016 21:45 - 16.04.2016 22:00 (CEST)","12768","0","1322","11446"
"16.04.2016 22:00 - 16.04.2016 22:15 (CEST)","12646","0","1320","11326"
"16.04.2016 22:15 - 16.04.2016 22:30 (CEST)","12511","0","1333","11178"
"16.04.2016 22:30 - 16.04.2016 22:45 (CEST)","12371","0","1342","11029"
"16.04.2016 22:45 - 16.04.2016 23:00 (CEST)","12234","0","1354","10880"
"16.04.2016 23:00 - 16.04.2016 23:15 (CEST)","12216","0","1544","10672"
"16.04.2016 23:15 - 16.04.2016 23:30 (CEST)","12033","0","1561","10472"
"16.04.2016 23:30 - 16.04.2016 23:45 (CEST)","11843","0","1575","10268"
"16.04.2016 23:45 - 17.04.2016 00:00 (CEST)","11665","0","1591","10074"
"17.04.2016 00:00 - 17.04.2016 00:15 (CEST)","9148","0","1526","7622"
"17.04.2016 00:15 - 17.04.2016 00:30 (CEST)","9036","0","1535","7501"
"17.04.2016 00:30 - 17.04.2016 00:45 (CEST)","8918","0","1544","7374"
"17.04.2016 00:45 - 17.04.2016 01:00 (CEST)","8801","0","1552","7249"
"17.04.2016 01:00 - 17.04.2016 01:15 (CEST)","8706","0","1567","7139"
"17.04.2016 01:15 - 17.04.2016 01:30 (CEST)","8628","0","1584","7044"
"17.04.2016 01:30 - 17.04.2016 01:45 (CEST)","8553","0","1604","6949"
"17.04.2016 01:45 - 17.04.2016 02:00 (CEST)","8481","0","1623","6858"
"17.04.2016 02:00 - 17.04.2016 02:15 (CEST)","9786","0","1638","8148"
"17.04.2016 02:15 - 17.04.2016 02:30 (CEST)","9748","0","1651","8097"
"17.04.2016 02:30 - 17.04.2016 02:45 (CEST)","9712","0","1665","8047"
"17.04.2016 02:45 - 17.04.2016 03:00 (CEST)","9678","0","1680","7998"
"17.04.2016 03:00 - 17.04.2016 03:15 (CEST)","9503","0","1685","7818"
"17.04.2016 03:15 - 17.04.2016 03:30 (CEST)","9467","0","1687","7780"
"17.04.2016 03:30 - 17.04.2016 03:45 (CEST)","9428","0","1691","7737"
"17.04.2016 03:45 - 17.04.2016 04:00 (CEST)","9393","0","1696","7697"
"17.04.2016 04:00 - 17.04.2016 04:15 (CEST)","9514","0","1862","7652"
"17.04.2016 04:15 - 17.04.2016 04:30 (CEST)","9490","0","1852","7638"
"17.04.2016 04:30 - 17.04.2016 04:45 (CEST)","9470","0","1843","7627"
"17.04.2016 04:45 - 17.04.2016 05:00 (CEST)","9432","0","1832","7600"
"17.04.2016 05:00 - 17.04.2016 05:15 (CEST)","9384","0","1826","7558"
"17.04.2016 05:15 - 17.04.2016 05:30 (CEST)","9350","0","1819","7531"
"17.04.2016 05:30 - 17.04.2016 05:45 (CEST)","9318","1","1816","7501"
"17.04.2016 05:45 - 17.04.2016 06:00 (CEST)","9286","2","1810","7474"
"17.04.2016 06:00 - 17.04.2016 06:15 (CEST)","9264","14","1807","7443"
"17.04.2016 06:15 - 17.04.2016 06:30 (CEST)","9298","53","1811","7434"
"17.04.2016 06:30 - 17.04.2016 06:45 (CEST)","9404","163","1814","7427"
"17.04.2016 06:45 - 17.04.2016 07:00 (CEST)","9566","323","1821","7422"
"17.04.2016 07:00 - 17.04.2016 07:15 (CEST)","9844","590","1825","7429"
"17.04.2016 07:15 - 17.04.2016 07:30 (CEST)","10221","936","1832","7453"
"17.04.2016 07:30 - 17.04.2016 07:45 (CEST)","10673","1356","1841","7476"
"17.04.2016 07:45 - 17.04.2016 08:00 (CEST)","11204","1854","1851","7499"
"17.04.2016 08:00 - 17.04.2016 08:15 (CEST)","11832","2405","1849","7578"
"17.04.2016 08:15 - 17.04.2016 08:30 (CEST)","12562","3008","1858","7696"
"17.04.2016 08:30 - 17.04.2016 08:45 (CEST)","13310","3639","1859","7812"
"17.04.2016 08:45 - 17.04.2016 09:00 (CEST)","14084","4291","1866","7927"
"17.04.2016 09:00 - 17.04.2016 09:15 (CEST)","14877","4945","1878","8054"
"17.04.2016 09:15 - 17.04.2016 09:30 (CEST)","15662","5597","1881","8184"
"17.04.2016 09:30 - 17.04.2016 09:45 (CEST)","16466","6264","1886","8316"
"17.04.2016 09:45 - 17.04.2016 10:00 (CEST)","17289","6934","1891","8464"
"17.04.2016 10:00 - 17.04.2016 10:15 (CEST)","18085","7564","1898","8623"
"17.04.2016 10:15 - 17.04.2016 10:30 (CEST)","18806","8143","1899","8764"
"17.04.2016 10:30 - 17.04.2016 10:45 (CEST)","19502","8695","1904","8903"
"17.04.2016 10:45 - 17.04.2016 11:00 (CEST)","20162","9210","1908","9044"
"17.04.2016 11:00 - 17.04.2016 11:15 (CEST)","20793","9691","1908","9194"
"17.04.2016 11:15 - 17.04.2016 11:30 (CEST)","21388","10145","1910","9333"
"17.04.2016 11:30 - 17.04.2016 11:45 (CEST)","21957","10577","1909","9471"
"17.04.2016 11:45 - 17.04.2016 12:00 (CEST)","22485","10964","1911","9610"
"17.04.2016 12:00 - 17.04.2016 12:15 (CEST)","22848","11308","1819","9721"
"17.04.2016 12:15 - 17.04.2016 12:30 (CEST)","23262","11609","1819","9834"
"17.04.2016 12:30 - 17.04.2016 12:45 (CEST)","23602","11838","1814","9950"
"17.04.2016 12:45 - 17.04.2016 13:00 (CEST)","23888","12012","1812","10064"
"17.04.2016 13:00 - 17.04.2016 13:15 (CEST)","24081","12106","1810","10165"
"17.04.2016 13:15 - 17.04.2016 13:30 (CEST)","24211","12145","1806","10260"
"17.04.2016 13:30 - 17.04.2016 13:45 (CEST)","24296","12136","1802","10358"
"17.04.2016 13:45 - 17.04.2016 14:00 (CEST)","24339","12086","1802","10451"
"17.04.2016 14:00 - 17.04.2016 14:15 (CEST)","24322","11992","1794","10536"
"17.04.2016 14:15 - 17.04.2016 14:30 (CEST)","24201","11863","1781","10557"
"17.04.2016 14:30 - 17.04.2016 14:45 (CEST)","24026","11683","1765","10578"
"17.04.2016 14:45 - 17.04.2016 15:00 (CEST)","23802","11451","1751","10600"
"17.04.2016 15:00 - 17.04.2016 15:15 (CEST)","23550","11159","1767","10624"
"17.04.2016 15:15 - 17.04.2016 15:30 (CEST)","23174","10803","1742","10629"
"17.04.2016 15:30 - 17.04.2016 15:45 (CEST)","22759","10410","1716","10633"
"17.04.2016 15:45 - 17.04.2016 16:00 (CEST)","22307","9974","1692","10641"
"17.04.2016 16:00 - 17.04.2016 16:15 (CEST)","21828","9497","1673","10658"
"17.04.2016 16:15 - 17.04.2016 16:30 (CEST)","21266","8967","1666","10633"
"17.04.2016 16:30 - 17.04.2016 16:45 (CEST)","20658","8393","1657","10608"
"17.04.2016 16:45 - 17.04.2016 17:00 (CEST)","20019","7789","1649","10581"
"17.04.2016 17:00 - 17.04.2016 17:15 (CEST)","19284","7109","1651","10524"
"17.04.2016 17:15 - 17.04.2016 17:30 (CEST)","18389","6425","1644","10320"
"17.04.2016 17:30 - 17.04.2016 17:45 (CEST)","17440","5693","1636","10111"
"17.04.2016 17:45 - 17.04.2016 18:00 (CEST)","16445","4915","1628","9902"
"17.04.2016 18:00 - 17.04.2016 18:15 (CEST)","15486","4164","1622","9700"
"17.04.2016 18:15 - 17.04.2016 18:30 (CEST)","14502","3437","1615","9450"
"17.04.2016 18:30 - 17.04.2016 18:45 (CEST)","13522","2719","1608","9195"
"17.04.2016 18:45 - 17.04.2016 19:00 (CEST)","12571","2027","1599","8945"
"17.04.2016 19:00 - 17.04.2016 19:15 (CEST)","11813","1433","1594","8786"
"17.04.2016 19:15 - 17.04.2016 19:30 (CEST)","11140","953","1588","8599"
"17.04.2016 19:30 - 17.04.2016 19:45 (CEST)","10585","597","1579","8409"
"17.04.2016 19:45 - 17.04.2016 20:00 (CEST)","10099","311","1570","8218"
"17.04.2016 20:00 - 17.04.2016 20:15 (CEST)","9783","124","1562","8097"
"17.04.2016 20:15 - 17.04.2016 20:30 (CEST)","9686","31","1556","8099"
"17.04.2016 20:30 - 17.04.2016 20:45 (CEST)","9654","9","1551","8094"
"17.04.2016 20:45 - 17.04.2016 21:00 (CEST)","9637","2","1548","8087"
"17.04.2016 21:00 - 17.04.2016 21:15 (CEST)","9574","0","1546","8028"
"17.04.2016 21:15 - 17.04.2016 21:30 (CEST)","9627","0","1552","8075"
"17.04.2016 21:30 - 17.04.2016 21:45 (CEST)","9680","0","1559","8121"
"17.04.2016 21:45 - 17.04.2016 22:00 (CEST)","9735","0","1568","8167"
"17.04.2016 22:00 - 17.04.2016 22:15 (CEST)","9760","0","1582","8178"
"17.04.2016 22:15 - 17.04.2016 22:30 (CEST)","9781","0","1601","8180"
"17.04.2016 22:30 - 17.04.2016 22:45 (CEST)","9806","0","1624","8182"
"17.04.2016 22:45 - 17.04.2016 23:00 (CEST)","9832","0","1647","8185"
"17.04.2016 23:00 - 17.04.2016 23:15 (CEST)","9911","0","1772","8139"
"17.04.2016 23:15 - 17.04.2016 23:30 (CEST)","9937","0","1787","8150"
"17.04.2016 23:30 - 17.04.2016 23:45 (CEST)","9958","0","1798","8160"
"17.04.2016 23:45 - 18.04.2016 00:00 (CEST)","9978","0","1807","8171"
"18.04.2016 00:00 - 18.04.2016 00:15 (CEST)","9414","0","1799","7615"
"18.04.2016 00:15 - 18.04.2016 00:30 (CEST)","9456","0","1813","7643"
"18.04.2016 00:30 - 18.04.2016 00:45 (CEST)","9496","0","1827","7669"
"18.04.2016 00:45 - 18.04.2016 01:00 (CEST)","9539","0","1841","7698"
"18.04.2016 01:00 - 18.04.2016 01:15 (CEST)","9522","0","1852","7670"
"18.04.2016 01:15 - 18.04.2016 01:30 (CEST)","9501","0","1860","7641"
"18.04.2016 01:30 - 18.04.2016 01:45 (CEST)","9483","0","1871","7612"
"18.04.2016 01:45 - 18.04.2016 02:00 (CEST)","9471","0","1887","7584"
"18.04.2016 02:00 - 18.04.2016 02:15 (CEST)","9394","0","1903","7491"
"18.04.2016 02:15 - 18.04.2016 02:30 (CEST)","9453","0","1926","7527"
"18.04.2016 02:30 - 18.04.2016 02:45 (CEST)","9511","0","1943","7568"
"18.04.2016 02:45 - 18.04.2016 03:00 (CEST)","9557","0","1963","7594"
"18.04.2016 03:00 - 18.04.2016 03:15 (CEST)","9640","0","2011","7629"
"18.04.2016 03:15 - 18.04.2016 03:30 (CEST)","9700","0","2036","7664"
"18.04.2016 03:30 - 18.04.2016 03:45 (CEST)","9748","0","2061","7687"
"18.04.2016 03:45 - 18.04.2016 04:00 (CEST)","9799","0","2087","7712"
"18.04.2016 04:00 - 18.04.2016 04:15 (CEST)","9929","0","2186","7743"
"18.04.2016 04:15 - 18.04.2016 04:30 (CEST)","10004","0","2219","7785"
"18.04.2016 04:30 - 18.04.2016 04:45 (CEST)","10089","0","2254","7835"
"18.04.2016 04:45 - 18.04.2016 05:00 (CEST)","10168","0","2289","7879"
"18.04.2016 05:00 - 18.04.2016 05:15 (CEST)","10212","0","2318","7894"
"18.04.2016 05:15 - 18.04.2016 05:30 (CEST)","10278","0","2339","7939"
"18.04.2016 05:30 - 18.04.2016 05:45 (CEST)","10339","1","2354","7984"
"18.04.2016 05:45 - 18.04.2016 06:00 (CEST)","10395","3","2374","8018"
"18.04.2016 06:00 - 18.04.2016 06:15 (CEST)","10492","24","2392","8076"
"18.04.2016 06:15 - 18.04.2016 06:30 (CEST)","10611","105","2402","8104"
"18.04.2016 06:30 - 18.04.2016 06:45 (CEST)","10887","339","2415","8133"
"18.04.2016 06:45 - 18.04.2016 07:00 (CEST)","11297","709","2426","8162"
"18.04.2016 07:00 - 18.04.2016 07:15 (CEST)","11916","1277","2438","8201"
"18.04.2016 07:15 - 18.04.2016 07:30 (CEST)","12669","2010","2451","8208"
"18.04.2016 07:30 - 18.04.2016 07:45 (CEST)","13602","2917","2465","8220"
"18.04.2016 07:45 - 18.04.2016 08:00 (CEST)","14617","3964","2478","8175"
"18.04.2016 08:00 - 18.04.2016 08:15 (CEST)","15750","5109","2481","8160"
"18.04.2016 08:15 - 18.04.2016 08:30 (CEST)","17057","6340","2492","8225"
"18.04.2016 08:30 - 18.04.2016 08:45 (CEST)","18391","7600","2500","8291"
"18.04.2016 08:45 - 18.04.2016 09:00 (CEST)","19922","8902","2511","8509"
"18.04.2016 09:00 - 18.04.2016 09:15 (CEST)","21443","10170","2522","8751"
"18.04.2016 09:15 - 18.04.2016 09:30 (CEST)","23036","11375","2530","9131"
"18.04.2016 09:30 - 18.04.2016 09:45 (CEST)","24560","12503","2542","9515"
"18.04.2016 09:45 - 18.04.2016 10:00 (CEST)","25907","13540","2552","9815"
"18.04.2016 10:00 - 18.04.2016 10:15 (CEST)","27129","14450","2564","10115"
"18.04.2016 10:15 - 18.04.2016 10:30 (CEST)","28209","15177","2575","10457"
"18.04.2016 10:30 - 18.04.2016 10:45 (CEST)","29199","15817","2585","10797"
"18.04.2016 10:45 - 18.04.2016 11:00 (CEST)","30100","16376","2597","11127"
"18.04.2016 11:00 - 18.04.2016 11:15 (CEST)","30862","16823","2611","11428"
"18.04.2016 11:15 - 18.04.2016 11:30 (CEST)","31527","17163","2628","11736"
"18.04.2016 11:30 - 18.04.2016 11:45 (CEST)","32113","17422","2645","12046"
"18.04.2016 11:45 - 18.04.2016 12:00 (CEST)","32643","17626","2661","12356"
"18.04.2016 12:00 - 18.04.2016 12:15 (CEST)","33080","17752","2643","12685"
"18.04.2016 12:15 - 18.04.2016 12:30 (CEST)","33461","17835","2656","12970"
"18.04.2016 12:30 - 18.04.2016 12:45 (CEST)","33769","17838","2674","13257"
"18.04.2016 12:45 - 18.04.2016 13:00 (CEST)","34014","17781","2689","13544"
"18.04.2016 13:00 - 18.04.2016 13:15 (CEST)","34146","17615","2704","13827"
"18.04.2016 13:15 - 18.04.2016 13:30 (CEST)","34197","17376","2716","14105"
"18.04.2016 13:30 - 18.04.2016 13:45 (CEST)","34183","17076","2729","14378"
"18.04.2016 13:45 - 18.04.2016 14:00 (CEST)","34134","16740","2740","14654"
"18.04.2016 14:00 - 18.04.2016 14:15 (CEST)","34019","16349","2749","14921"
"18.04.2016 14:15 - 18.04.2016 14:30 (CEST)","33746","15888","2752","15106"
"18.04.2016 14:30 - 18.04.2016 14:45 (CEST)","33436","15388","2758","15290"
"18.04.2016 14:45 - 18.04.2016 15:00 (CEST)","33050","14811","2763","15476"
"18.04.2016 15:00 - 18.04.2016 15:15 (CEST)","32526","14177","2704","15645"
"18.04.2016 15:15 - 18.04.2016 15:30 (CEST)","31981","13490","2708","15783"
"18.04.2016 15:30 - 18.04.2016 15:45 (CEST)","31447","12813","2710","15924"
"18.04.2016 15:45 - 18.04.2016 16:00 (CEST)","30906","12127","2715","16064"
"18.04.2016 16:00 - 18.04.2016 16:15 (CEST)","30320","11405","2719","16196"
"18.04.2016 16:15 - 18.04.2016 16:30 (CEST)","29637","10656","2716","16265"
"18.04.2016 16:30 - 18.04.2016 16:45 (CEST)","28947","9897","2716","16334"
"18.04.2016 16:45 - 18.04.2016 17:00 (CEST)","28231","9115","2714","16402"
"18.04.2016 17:00 - 18.04.2016 17:15 (CEST)","27489","8293","2715","16481"
"18.04.2016 17:15 - 18.04.2016 17:30 (CEST)","26488","7459","2713","16316"
"18.04.2016 17:30 - 18.04.2016 17:45 (CEST)","25471","6609","2712","16150"
"18.04.2016 17:45 - 18.04.2016 18:00 (CEST)","24396","5702","2710","15984"
"18.04.2016 18:00 - 18.04.2016 18:15 (CEST)","23356","4814","2708","15834"
"18.04.2016 18:15 - 18.04.2016 18:30 (CEST)","22259","3953","2703","15603"
"18.04.2016 18:30 - 18.04.2016 18:45 (CEST)","21196","3126","2696","15374"
"18.04.2016 18:45 - 18.04.2016 19:00 (CEST)","20178","2346","2690","15142"
"18.04.2016 19:00 - 18.04.2016 19:15 (CEST)","19273","1660","2681","14932"
"18.04.2016 19:15 - 18.04.2016 19:30 (CEST)","18488","1091","2663","14734"
"18.04.2016 19:30 - 18.04.2016 19:45 (CEST)","17857","674","2645","14538"
"18.04.2016 19:45 - 18.04.2016 20:00 (CEST)","17321","350","2628","14343"
"18.04.2016 20:00 - 18.04.2016 20:15 (CEST)","16982","137","2608","14237"
"18.04.2016 20:15 - 18.04.2016 20:30 (CEST)","16732","34","2581","14117"
"18.04.2016 20:30 - 18.04.2016 20:45 (CEST)","16566","13","2553","14000"
"18.04.2016 20:45 - 18.04.2016 21:00 (CEST)","16416","4","2530","13882"
"18.04.2016 21:00 - 18.04.2016 21:15 (CEST)","16279","0","2502","13777"
"18.04.2016 21:15 - 18.04.2016 21:30 (CEST)","16220","0","2477","13743"
"18.04.2016 21:30 - 18.04.2016 21:45 (CEST)","16159","0","2454","13705"
"18.04.2016 21:45 - 18.04.2016 22:00 (CEST)","16095","0","2429","13666"
"18.04.2016 22:00 - 18.04.2016 22:15 (CEST)","16058","0","2405","13653"
"18.04.2016 22:15 - 18.04.2016 22:30 (CEST)","16070","0","2385","13685"
"18.04.2016 22:30 - 18.04.2016 22:45 (CEST)","16085","0","2366","13719"
"18.04.2016 22:45 - 18.04.2016 23:00 (CEST)","16096","0","2342","13754"
"18.04.2016 23:00 - 18.04.2016 23:15 (CEST)","16019","0","2239","13780"
"18.04.2016 23:15 - 18.04.2016 23:30 (CEST)","16074","0","2240","13834"
"18.04.2016 23:30 - 18.04.2016 23:45 (CEST)","16127","0","2238","13889"
"18.04.2016 23:45 - 19.04.2016 00:00 (CEST)","16186","0","2238","13948"
"19.04.2016 00:00 - 19.04.2016 00:15 (CEST)","15276","0","2242","13034"
"19.04.2016 00:15 - 19.04.2016 00:30 (CEST)","15368","0","2249","13119"
"19.04.2016 00:30 - 19.04.2016 00:45 (CEST)","15467","0","2257","13210"
"19.04.2016 00:45 - 19.04.2016 01:00 (CEST)","15565","0","2265","13300"
"19.04.2016 01:00 - 19.04.2016 01:15 (CEST)","15665","0","2271","13394"
"19.04.2016 01:15 - 19.04.2016 01:30 (CEST)","15740","0","2277","13463"
"19.04.2016 01:30 - 19.04.2016 01:45 (CEST)","15813","0","2281","13532"
"19.04.2016 01:45 - 19.04.2016 02:00 (CEST)","15902","0","2287","13615"
"19.04.2016 02:00 - 19.04.2016 02:15 (CEST)","15781","0","2295","13486"
"19.04.2016 02:15 - 19.04.2016 02:30 (CEST)","15849","0","2304","13545"
"19.04.2016 02:30 - 19.04.2016 02:45 (CEST)","15910","0","2306","13604"
"19.04.2016 02:45 - 19.04.2016 03:00 (CEST)","15981","0","2321","13660"
"19.04.2016 03:00 - 19.04.2016 03:15 (CEST)","16256","0","2333","13923"
"19.04.2016 03:15 - 19.04.2016 03:30 (CEST)","16352","0","2354","13998"
"19.04.2016 03:30 - 19.04.2016 03:45 (CEST)","16440","0","2371","14069"
"19.04.2016 03:45 - 19.04.2016 04:00 (CEST)","16533","0","2390","14143"
"19.04.2016 04:00 - 19.04.2016 04:15 (CEST)","16441","0","2243","14198"
"19.04.2016 04:15 - 19.04.2016 04:30 (CEST)","16531","0","2267","14264"
"19.04.2016 04:30 - 19.04.2016 04:45 (CEST)","16622","0","2290","14332"
"19.04.2016 04:45 - 19.04.2016 05:00 (CEST)","16711","0","2311","14400"
"19.04.2016 05:00 - 19.04.2016 05:15 (CEST)","16784","0","2335","14449"
"19.04.2016 05:15 - 19.04.2016 05:30 (CEST)","16848","0","2363","14485"
"19.04.2016 05:30 - 19.04.2016 05:45 (CEST)","16910","2","2391","14517"
"19.04.2016 05:45 - 19.04.2016 06:00 (CEST)","16973","3","2419","14551"
"19.04.2016 06:00 - 19.04.2016 06:15 (CEST)","17061","29","2446","14586"
"19.04.2016 06:15 - 19.04.2016 06:30 (CEST)","17195","115","2470","14610"
"19.04.2016 06:30 - 19.04.2016 06:45 (CEST)","17483","354","2492","14637"
"19.04.2016 06:45 - 19.04.2016 07:00 (CEST)","17830","712","2516","14602"
"19.04.2016 07:00 - 19.04.2016 07:15 (CEST)","18425","1296","2539","14590"
"19.04.2016 07:15 - 19.04.2016 07:30 (CEST)","19178","2038","2557","14583"
"19.04.2016 07:30 - 19.04.2016 07:45 (CEST)","20067","2911","2577","14579"
"19.04.2016 07:45 - 19.04.2016 08:00 (CEST)","21069","3883","2593","14593"
"19.04.2016 08:00 - 19.04.2016 08:15 (CEST)","22156","4936","2609","14611"
"19.04.2016 08:15 - 19.04.2016 08:30 (CEST)","23527","6081","2616","14830"
"19.04.2016 08:30 - 19.04.2016 08:45 (CEST)","24939","7277","2619","15043"
"19.04.2016 08:45 - 19.04.2016 09:00 (CEST)","26672","8492","2628","15552"
"19.04.2016 09:00 - 19.04.2016 09:15 (CEST)","28467","9697","2634","16136"
"19.04.2016 09:15 - 19.04.2016 09:30 (CEST)","30180","10880","2637","16663"
"19.04.2016 09:30 - 19.04.2016 09:45 (CEST)","31862","12016","2640","17206"
"19.04.2016 09:45 - 19.04.2016 10:00 (CEST)","33294","13071","2645","17578"
"19.04.2016 10:00 - 19.04.2016 10:15 (CEST)","34623","14002","2649","17972"
"19.04.2016 10:15 - 19.04.2016 10:30 (CEST)","35904","14814","2652","18438"
"19.04.2016 10:30 - 19.04.2016 10:45 (CEST)","37111","15552","2654","18905"
"19.04.2016 10:45 - 19.04.2016 11:00 (CEST)","38138","16207","2656","19275"
"19.04.2016 11:00 - 19.04.2016 11:15 (CEST)","39035","16756","2658","19621"
"19.04.2016 11:15 - 19.04.2016 11:30 (CEST)","39781","17198","2655","19928"
"19.04.2016 11:30 - 19.04.2016 11:45 (CEST)","40426","17542","2653","20231"
"19.04.2016 11:45 - 19.04.2016 12:00 (CEST)","40986","17806","2653","20527"
"19.04.2016 12:00 - 19.04.2016 12:15 (CEST)","41414","17999","2629","20786"
"19.04.2016 12:15 - 19.04.2016 12:30 (CEST)","41736","18129","2625","20982"
"19.04.2016 12:30 - 19.04.2016 12:45 (CEST)","42010","18214","2621","21175"
"19.04.2016 12:45 - 19.04.2016 13:00 (CEST)","42303","18245","2618","21440"
"19.04.2016 13:00 - 19.04.2016 13:15 (CEST)","42496","18185","2616","21695"
"19.04.2016 13:15 - 19.04.2016 13:30 (CEST)","42580","18053","2616","21911"
"19.04.2016 13:30 - 19.04.2016 13:45 (CEST)","42627","17884","2618","22125"
"19.04.2016 13:45 - 19.04.2016 14:00 (CEST)","42571","17674","2619","22278"
"19.04.2016 14:00 - 19.04.2016 14:15 (CEST)","42103","17381","2312","22410"
"19.04.2016 14:15 - 19.04.2016 14:30 (CEST)","41835","17021","2313","22501"
"19.04.2016 14:30 - 19.04.2016 14:45 (CEST)","41512","16607","2313","22592"
"19.04.2016 14:45 - 19.04.2016 15:00 (CEST)","41161","16140","2311","22710"
"19.04.2016 15:00 - 19.04.2016 15:15 (CEST)","40721","15610","2320","22791"
"19.04.2016 15:15 - 19.04.2016 15:30 (CEST)","40188","15019","2322","22847"
"19.04.2016 15:30 - 19.04.2016 15:45 (CEST)","39637","14409","2326","22902"
"19.04.2016 15:45 - 19.04.2016 16:00 (CEST)","39078","13795","2328","22955"
"19.04.2016 16:00 - 19.04.2016 16:15 (CEST)","38455","13142","2333","22980"
"19.04.2016 16:15 - 19.04.2016 16:30 (CEST)","37724","12423","2337","22964"
"19.04.2016 16:30 - 19.04.2016 16:45 (CEST)","36891","11600","2344","22947"
"19.04.2016 16:45 - 19.04.2016 17:00 (CEST)","36011","10734","2347","22930"
"19.04.2016 17:00 - 19.04.2016 17:15 (CEST)","35030","9791","2353","22886"
"19.04.2016 17:15 - 19.04.2016 17:30 (CEST)","33864","8843","2354","22667"
"19.04.2016 17:30 - 19.04.2016 17:45 (CEST)","32629","7832","2353","22444"
"19.04.2016 17:45 - 19.04.2016 18:00 (CEST)","31321","6754","2353","22214"
"19.04.2016 18:00 - 19.04.2016 18:15 (CEST)","30038","5713","2356","21969"
"19.04.2016 18:15 - 19.04.2016 18:30 (CEST)","28676","4704","2352","21620"
"19.04.2016 18:30 - 19.04.2016 18:45 (CEST)","27338","3719","2350","21269"
"19.04.2016 18:45 - 19.04.2016 19:00 (CEST)","26040","2776","2349","20915"
"19.04.2016 19:00 - 19.04.2016 19:15 (CEST)","24888","1982","2348","20558"
"19.04.2016 19:15 - 19.04.2016 19:30 (CEST)","23800","1339","2343","20118"
"19.04.2016 19:30 - 19.04.2016 19:45 (CEST)","22846","840","2338","19668"
"19.04.2016 19:45 - 19.04.2016 20:00 (CEST)","21998","444","2335","19219"
"19.04.2016 20:00 - 19.04.2016 20:15 (CEST)","21405","182","2332","18891"
"19.04.2016 20:15 - 19.04.2016 20:30 (CEST)","20961","54","2320","18587"
"19.04.2016 20:30 - 19.04.2016 20:45 (CEST)","20611","18","2310","18283"
"19.04.2016 20:45 - 19.04.2016 21:00 (CEST)","20284","3","2302","17979"
"19.04.2016 21:00 - 19.04.2016 21:15 (CEST)","20010","0","2290","17720"
"19.04.2016 21:15 - 19.04.2016 21:30 (CEST)","19813","0","2276","17537"
"19.04.2016 21:30 - 19.04.2016 21:45 (CEST)","19612","0","2266","17346"
"19.04.2016 21:45 - 19.04.2016 22:00 (CEST)","19405","0","2251","17154"
"19.04.2016 22:00 - 19.04.2016 22:15 (CEST)","19180","0","2238","16942"
"19.04.2016 22:15 - 19.04.2016 22:30 (CEST)","18946","0","2225","16721"
"19.04.2016 22:30 - 19.04.2016 22:45 (CEST)","18709","0","2212","16497"
"19.04.2016 22:45 - 19.04.2016 23:00 (CEST)","18473","0","2198","16275"
"19.04.2016 23:00 - 19.04.2016 23:15 (CEST)","18272","0","2186","16086"
"19.04.2016 23:15 - 19.04.2016 23:30 (CEST)","18113","0","2165","15948"
"19.04.2016 23:30 - 19.04.2016 23:45 (CEST)","17959","0","2148","15811"
"19.04.2016 23:45 - 20.04.2016 00:00 (CEST)","17802","0","2128","15674"
