"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"16.03.2015 13:30 - 16.03.2015 13:45","73958","76211"
"16.03.2015 13:45 - 16.03.2015 14:00","72623","75814"
"16.03.2015 14:00 - 16.03.2015 14:15","72655","75887"
"16.03.2015 14:15 - 16.03.2015 14:30","72686","75942"
"16.03.2015 14:30 - 16.03.2015 14:45","72476","74953"
"16.03.2015 14:45 - 16.03.2015 15:00","73666","75259"
"16.03.2015 15:00 - 16.03.2015 15:15","73415","74593"
"16.03.2015 15:15 - 16.03.2015 15:30","72783","74050"
"16.03.2015 15:30 - 16.03.2015 15:45","71821","73442"
"16.03.2015 15:45 - 16.03.2015 16:00","72004","72481"
"16.03.2015 16:00 - 16.03.2015 16:15","71436","72473"
"16.03.2015 16:15 - 16.03.2015 16:30","71216","71996"
"16.03.2015 16:30 - 16.03.2015 16:45","70731","71727"
"16.03.2015 16:45 - 16.03.2015 17:00","70638","71193"
"16.03.2015 17:00 - 16.03.2015 17:15","70471","71311"
"16.03.2015 17:15 - 16.03.2015 17:30","71022","71301"
"16.03.2015 17:30 - 16.03.2015 17:45","71546","71936"
"16.03.2015 17:45 - 16.03.2015 18:00","71863","72314"
"16.03.2015 18:00 - 16.03.2015 18:15","70805","73429"
"16.03.2015 18:15 - 16.03.2015 18:30","72268","74736"
"16.03.2015 18:30 - 16.03.2015 18:45","75253","76449"
"16.03.2015 18:45 - 16.03.2015 19:00","76123","77872"
"16.03.2015 19:00 - 16.03.2015 19:15","76217","78272"
"16.03.2015 19:15 - 16.03.2015 19:30","75895","77641"
"16.03.2015 19:30 - 16.03.2015 19:45","75391","76644"
"16.03.2015 19:45 - 16.03.2015 20:00","74716","75628"
"16.03.2015 20:00 - 16.03.2015 20:15","73084","74068"
"16.03.2015 20:15 - 16.03.2015 20:30","71822","72476"
"16.03.2015 20:30 - 16.03.2015 20:45","68907","71461"
"16.03.2015 20:45 - 16.03.2015 21:00","67731","70236"
"16.03.2015 21:00 - 16.03.2015 21:15","66789","69424"
"16.03.2015 21:15 - 16.03.2015 21:30","67821","68578"
"16.03.2015 21:30 - 16.03.2015 21:45","64991","67331"
"16.03.2015 21:45 - 16.03.2015 22:00","64265","66293"
"16.03.2015 22:00 - 16.03.2015 22:15","65569","66159"
"16.03.2015 22:15 - 16.03.2015 22:30","64723","65069"
"16.03.2015 22:30 - 16.03.2015 22:45","62320","63638"
"16.03.2015 22:45 - 16.03.2015 23:00","62054","62030"
"16.03.2015 23:00 - 16.03.2015 23:15","58612","60268"
"16.03.2015 23:15 - 16.03.2015 23:30","57188","59161"
"16.03.2015 23:30 - 16.03.2015 23:45","58242","57979"
"16.03.2015 23:45 - 17.03.2015 00:00","57374","56736"
"17.03.2015 00:00 - 17.03.2015 00:15","57019","55882"
"17.03.2015 00:15 - 17.03.2015 00:30","56079","55224"
"17.03.2015 00:30 - 17.03.2015 00:45","55305","54130"
"17.03.2015 00:45 - 17.03.2015 01:00","54511","53668"
"17.03.2015 01:00 - 17.03.2015 01:15","53918","53432"
"17.03.2015 01:15 - 17.03.2015 01:30","53343","53328"
"17.03.2015 01:30 - 17.03.2015 01:45","53078","52991"
"17.03.2015 01:45 - 17.03.2015 02:00","52615","52505"
"17.03.2015 02:00 - 17.03.2015 02:15","52265","52341"
"17.03.2015 02:15 - 17.03.2015 02:30","52026","52416"
"17.03.2015 02:30 - 17.03.2015 02:45","52170","52668"
"17.03.2015 02:45 - 17.03.2015 03:00","52150","52687"
"17.03.2015 03:00 - 17.03.2015 03:15","52299","52856"
"17.03.2015 03:15 - 17.03.2015 03:30","52454","52615"
"17.03.2015 03:30 - 17.03.2015 03:45","52631","52798"
"17.03.2015 03:45 - 17.03.2015 04:00","52924","52746"
"17.03.2015 04:00 - 17.03.2015 04:15","53452","52961"
"17.03.2015 04:15 - 17.03.2015 04:30","53815","53775"
"17.03.2015 04:30 - 17.03.2015 04:45","54377","54485"
"17.03.2015 04:45 - 17.03.2015 05:00","55129","54973"
"17.03.2015 05:00 - 17.03.2015 05:15","56476","56104"
"17.03.2015 05:15 - 17.03.2015 05:30","57306","56784"
"17.03.2015 05:30 - 17.03.2015 05:45","58597","58701"
"17.03.2015 05:45 - 17.03.2015 06:00","60113","60363"
"17.03.2015 06:00 - 17.03.2015 06:15","63191","63364"
"17.03.2015 06:15 - 17.03.2015 06:30","65270","65203"
"17.03.2015 06:30 - 17.03.2015 06:45","67137","66564"
"17.03.2015 06:45 - 17.03.2015 07:00","68490","68078"
"17.03.2015 07:00 - 17.03.2015 07:15","70436","70024"
"17.03.2015 07:15 - 17.03.2015 07:30","70795","70943"
"17.03.2015 07:30 - 17.03.2015 07:45","71893","71453"
"17.03.2015 07:45 - 17.03.2015 08:00","72768","72042"
"17.03.2015 08:00 - 17.03.2015 08:15","73822","72897"
"17.03.2015 08:15 - 17.03.2015 08:30","74204","72959"
"17.03.2015 08:30 - 17.03.2015 08:45","74468","73081"
"17.03.2015 08:45 - 17.03.2015 09:00","74707","73115"
"17.03.2015 09:00 - 17.03.2015 09:15","74379","72747"
"17.03.2015 09:15 - 17.03.2015 09:30","74908","73334"
"17.03.2015 09:30 - 17.03.2015 09:45","75129","73103"
"17.03.2015 09:45 - 17.03.2015 10:00","75394","73208"
"17.03.2015 10:00 - 17.03.2015 10:15","75463","73228"
"17.03.2015 10:15 - 17.03.2015 10:30","75622","73706"
"17.03.2015 10:30 - 17.03.2015 10:45","75909","73781"
"17.03.2015 10:45 - 17.03.2015 11:00","76378","74138"
"17.03.2015 11:00 - 17.03.2015 11:15","76663","74395"
"17.03.2015 11:15 - 17.03.2015 11:30","76826","75056"
"17.03.2015 11:30 - 17.03.2015 11:45","77262","75735"
"17.03.2015 11:45 - 17.03.2015 12:00","77069","75669"
"17.03.2015 12:00 - 17.03.2015 12:15","76248","74648"
"17.03.2015 12:15 - 17.03.2015 12:30","75603","74148"
"17.03.2015 12:30 - 17.03.2015 12:45","75692","73936"
"17.03.2015 12:45 - 17.03.2015 13:00","75837","74352"
"17.03.2015 13:00 - 17.03.2015 13:15","75801","74593"
"17.03.2015 13:15 - 17.03.2015 13:30","75136","74499"
"17.03.2015 13:30 - 17.03.2015 13:45","74613","73994"
"17.03.2015 13:45 - 17.03.2015 14:00","74102","73877"
"17.03.2015 14:00 - 17.03.2015 14:15","73411","73945"
"17.03.2015 14:15 - 17.03.2015 14:30","73514","73982"
"17.03.2015 14:30 - 17.03.2015 14:45","72857","73593"
"17.03.2015 14:45 - 17.03.2015 15:00","72907","73268"
"17.03.2015 15:00 - 17.03.2015 15:15","72598","73357"
"17.03.2015 15:15 - 17.03.2015 15:30","71651","72640"
"17.03.2015 15:30 - 17.03.2015 15:45","71325","71789"
"17.03.2015 15:45 - 17.03.2015 16:00","70903","71260"
"17.03.2015 16:00 - 17.03.2015 16:15","70604","70867"
"17.03.2015 16:15 - 17.03.2015 16:30","70190","70420"
"17.03.2015 16:30 - 17.03.2015 16:45","70168","69950"
"17.03.2015 16:45 - 17.03.2015 17:00","69972","69326"
"17.03.2015 17:00 - 17.03.2015 17:15","70256","69473"
"17.03.2015 17:15 - 17.03.2015 17:30","70500","69505"
"17.03.2015 17:30 - 17.03.2015 17:45","71115","70059"
"17.03.2015 17:45 - 17.03.2015 18:00","71659","70378"
"17.03.2015 18:00 - 17.03.2015 18:15","72699","70874"
"17.03.2015 18:15 - 17.03.2015 18:30","73768","71641"
"17.03.2015 18:30 - 17.03.2015 18:45","75171","73578"
"17.03.2015 18:45 - 17.03.2015 19:00","75815","75297"
"17.03.2015 19:00 - 17.03.2015 19:15","75782","75836"
"17.03.2015 19:15 - 17.03.2015 19:30","75496","75589"
"17.03.2015 19:30 - 17.03.2015 19:45","75041","75406"
"17.03.2015 19:45 - 17.03.2015 20:00","74131","74624"
"17.03.2015 20:00 - 17.03.2015 20:15","72758","73345"
"17.03.2015 20:15 - 17.03.2015 20:30","71378","71714"
"17.03.2015 20:30 - 17.03.2015 20:45","70246","70465"
"17.03.2015 20:45 - 17.03.2015 21:00","69061","69129"
"17.03.2015 21:00 - 17.03.2015 21:15","67922","67906"
"17.03.2015 21:15 - 17.03.2015 21:30","67309","66763"
"17.03.2015 21:30 - 17.03.2015 21:45","66222","65713"
"17.03.2015 21:45 - 17.03.2015 22:00","65009","64523"
"17.03.2015 22:00 - 17.03.2015 22:15","65142","64300"
"17.03.2015 22:15 - 17.03.2015 22:30","64375","63262"
"17.03.2015 22:30 - 17.03.2015 22:45","63238","61802"
"17.03.2015 22:45 - 17.03.2015 23:00","61725","60632"
"17.03.2015 23:00 - 17.03.2015 23:15","60380","59224"
"17.03.2015 23:15 - 17.03.2015 23:30","59194","57739"
"17.03.2015 23:30 - 17.03.2015 23:45","58267","56828"
"17.03.2015 23:45 - 18.03.2015 00:00","57299","55792"
"18.03.2015 00:00 - 18.03.2015 00:15","57025","54989"
"18.03.2015 00:15 - 18.03.2015 00:30","56604","54192"
"18.03.2015 00:30 - 18.03.2015 00:45","55423","53310"
"18.03.2015 00:45 - 18.03.2015 01:00","55219","52763"
"18.03.2015 01:00 - 18.03.2015 01:15","54645","52516"
"18.03.2015 01:15 - 18.03.2015 01:30","53597","52240"
"18.03.2015 01:30 - 18.03.2015 01:45","53356","51660"
"18.03.2015 01:45 - 18.03.2015 02:00","52511","51144"
"18.03.2015 02:00 - 18.03.2015 02:15","52635","50639"
"18.03.2015 02:15 - 18.03.2015 02:30","52299","50270"
"18.03.2015 02:30 - 18.03.2015 02:45","52072","50523"
"18.03.2015 02:45 - 18.03.2015 03:00","52045","50901"
"18.03.2015 03:00 - 18.03.2015 03:15","52163","51077"
"18.03.2015 03:15 - 18.03.2015 03:30","52200","51022"
"18.03.2015 03:30 - 18.03.2015 03:45","52280","51612"
"18.03.2015 03:45 - 18.03.2015 04:00","52549","51760"
"18.03.2015 04:00 - 18.03.2015 04:15","53230","52208"
"18.03.2015 04:15 - 18.03.2015 04:30","53523","52817"
"18.03.2015 04:30 - 18.03.2015 04:45","54120","53610"
"18.03.2015 04:45 - 18.03.2015 05:00","54805","54093"
"18.03.2015 05:00 - 18.03.2015 05:15","56184","55557"
"18.03.2015 05:15 - 18.03.2015 05:30","56936","56395"
"18.03.2015 05:30 - 18.03.2015 05:45","58335","57796"
"18.03.2015 05:45 - 18.03.2015 06:00","59910","59325"
"18.03.2015 06:00 - 18.03.2015 06:15","62944","62502"
"18.03.2015 06:15 - 18.03.2015 06:30","65043","64674"
"18.03.2015 06:30 - 18.03.2015 06:45","66907","66221"
"18.03.2015 06:45 - 18.03.2015 07:00","68470","67744"
"18.03.2015 07:00 - 18.03.2015 07:15","70234","69506"
"18.03.2015 07:15 - 18.03.2015 07:30","71551","70698"
"18.03.2015 07:30 - 18.03.2015 07:45","72657","71581"
"18.03.2015 07:45 - 18.03.2015 08:00","73569","72214"
"18.03.2015 08:00 - 18.03.2015 08:15","74348","73193"
"18.03.2015 08:15 - 18.03.2015 08:30","74789","73336"
"18.03.2015 08:30 - 18.03.2015 08:45","74991","73359"
"18.03.2015 08:45 - 18.03.2015 09:00","75097","73754"
"18.03.2015 09:00 - 18.03.2015 09:15","75145","73378"
"18.03.2015 09:15 - 18.03.2015 09:30","75286","73454"
"18.03.2015 09:30 - 18.03.2015 09:45","75742","73573"
"18.03.2015 09:45 - 18.03.2015 10:00","76302","73958"
"18.03.2015 10:00 - 18.03.2015 10:15","76626","74015"
"18.03.2015 10:15 - 18.03.2015 10:30","76909","74382"
"18.03.2015 10:30 - 18.03.2015 10:45","77149","74828"
"18.03.2015 10:45 - 18.03.2015 11:00","77384","75260"
"18.03.2015 11:00 - 18.03.2015 11:15","78129","75482"
"18.03.2015 11:15 - 18.03.2015 11:30","78582","75742"
"18.03.2015 11:30 - 18.03.2015 11:45","78594","75724"
"18.03.2015 11:45 - 18.03.2015 12:00","78466","75760"
"18.03.2015 12:00 - 18.03.2015 12:15","77729","75031"
"18.03.2015 12:15 - 18.03.2015 12:30","77506","74364"
"18.03.2015 12:30 - 18.03.2015 12:45","77142","74368"
"18.03.2015 12:45 - 18.03.2015 13:00","77163","74814"
"18.03.2015 13:00 - 18.03.2015 13:15","77495","74700"
"18.03.2015 13:15 - 18.03.2015 13:30","76518","74143"
"18.03.2015 13:30 - 18.03.2015 13:45","76117","73599"
"18.03.2015 13:45 - 18.03.2015 14:00","75394","72854"
"18.03.2015 14:00 - 18.03.2015 14:15","74626","72886"
"18.03.2015 14:15 - 18.03.2015 14:30","74866","72995"
"18.03.2015 14:30 - 18.03.2015 14:45","74773","72631"
"18.03.2015 14:45 - 18.03.2015 15:00","75065","72256"
"18.03.2015 15:00 - 18.03.2015 15:15","75014","72113"
"18.03.2015 15:15 - 18.03.2015 15:30","74257","71763"
"18.03.2015 15:30 - 18.03.2015 15:45","73774","71028"
"18.03.2015 15:45 - 18.03.2015 16:00","72531","70465"
"18.03.2015 16:00 - 18.03.2015 16:15","73143","70275"
"18.03.2015 16:15 - 18.03.2015 16:30","71937","69803"
"18.03.2015 16:30 - 18.03.2015 16:45","71349","69449"
"18.03.2015 16:45 - 18.03.2015 17:00","71608","69323"
"18.03.2015 17:00 - 18.03.2015 17:15","71897","69499"
"18.03.2015 17:15 - 18.03.2015 17:30","71925","69851"
"18.03.2015 17:30 - 18.03.2015 17:45","72358","70378"
"18.03.2015 17:45 - 18.03.2015 18:00","73271","70467"
"18.03.2015 18:00 - 18.03.2015 18:15","74549","70892"
"18.03.2015 18:15 - 18.03.2015 18:30","75815","72126"
"18.03.2015 18:30 - 18.03.2015 18:45","75705","73981"
"18.03.2015 18:45 - 18.03.2015 19:00","76752","75806"
"18.03.2015 19:00 - 18.03.2015 19:15","78020","76501"
"18.03.2015 19:15 - 18.03.2015 19:30","76463","75879"
"18.03.2015 19:30 - 18.03.2015 19:45","75720","75280"
"18.03.2015 19:45 - 18.03.2015 20:00","74817","74090"
"18.03.2015 20:00 - 18.03.2015 20:15","73496","72506"
"18.03.2015 20:15 - 18.03.2015 20:30","72205","71240"
"18.03.2015 20:30 - 18.03.2015 20:45","71251","69959"
"18.03.2015 20:45 - 18.03.2015 21:00","70069","68626"
"18.03.2015 21:00 - 18.03.2015 21:15","69070","67237"
"18.03.2015 21:15 - 18.03.2015 21:30","68399","66324"
"18.03.2015 21:30 - 18.03.2015 21:45","67318","65528"
"18.03.2015 21:45 - 18.03.2015 22:00","66331","64445"
"18.03.2015 22:00 - 18.03.2015 22:15","66265","64020"
"18.03.2015 22:15 - 18.03.2015 22:30","65479","63293"
"18.03.2015 22:30 - 18.03.2015 22:45","64140","61946"
"18.03.2015 22:45 - 18.03.2015 23:00","62668","60407"
"18.03.2015 23:00 - 18.03.2015 23:15","61253","58747"
"18.03.2015 23:15 - 18.03.2015 23:30","60005","57383"
"18.03.2015 23:30 - 18.03.2015 23:45","58977","56232"
"18.03.2015 23:45 - 19.03.2015 00:00","57960","55192"
"19.03.2015 00:00 - 19.03.2015 00:15","56412","54551"
"19.03.2015 00:15 - 19.03.2015 00:30","55667","53687"
"19.03.2015 00:30 - 19.03.2015 00:45","55087","53291"
"19.03.2015 00:45 - 19.03.2015 01:00","54463","52398"
"19.03.2015 01:00 - 19.03.2015 01:15","53866","51767"
"19.03.2015 01:15 - 19.03.2015 01:30","53379","51125"
"19.03.2015 01:30 - 19.03.2015 01:45","53170","50836"
"19.03.2015 01:45 - 19.03.2015 02:00","52940","50540"
"19.03.2015 02:00 - 19.03.2015 02:15","52586","50209"
"19.03.2015 02:15 - 19.03.2015 02:30","52370","50103"
"19.03.2015 02:30 - 19.03.2015 02:45","52356","50144"
"19.03.2015 02:45 - 19.03.2015 03:00","52326","50225"
"19.03.2015 03:00 - 19.03.2015 03:15","52502","50380"
"19.03.2015 03:15 - 19.03.2015 03:30","52580","50465"
"19.03.2015 03:30 - 19.03.2015 03:45","52810","50716"
"19.03.2015 03:45 - 19.03.2015 04:00","52959","50802"
"19.03.2015 04:00 - 19.03.2015 04:15","53497","51564"
"19.03.2015 04:15 - 19.03.2015 04:30","53880","52255"
"19.03.2015 04:30 - 19.03.2015 04:45","54422","53021"
"19.03.2015 04:45 - 19.03.2015 05:00","55005","53644"
"19.03.2015 05:00 - 19.03.2015 05:15","56490","55211"
"19.03.2015 05:15 - 19.03.2015 05:30","57346","56164"
"19.03.2015 05:30 - 19.03.2015 05:45","58623","57717"
"19.03.2015 05:45 - 19.03.2015 06:00","60012","59329"
"19.03.2015 06:00 - 19.03.2015 06:15","62949","62157"
"19.03.2015 06:15 - 19.03.2015 06:30","65199","64072"
"19.03.2015 06:30 - 19.03.2015 06:45","67039","65594"
"19.03.2015 06:45 - 19.03.2015 07:00","68640","67206"
"19.03.2015 07:00 - 19.03.2015 07:15","70403","69441"
"19.03.2015 07:15 - 19.03.2015 07:30","70918","70635"
"19.03.2015 07:30 - 19.03.2015 07:45","72095","71602"
"19.03.2015 07:45 - 19.03.2015 08:00","72873","72412"
"19.03.2015 08:00 - 19.03.2015 08:15","73494","73013"
"19.03.2015 08:15 - 19.03.2015 08:30","74086","73521"
"19.03.2015 08:30 - 19.03.2015 08:45","74457","73373"
"19.03.2015 08:45 - 19.03.2015 09:00","74444","73557"
"19.03.2015 09:00 - 19.03.2015 09:15","74250","73113"
"19.03.2015 09:15 - 19.03.2015 09:30","74935","73592"
"19.03.2015 09:30 - 19.03.2015 09:45","74882","73784"
"19.03.2015 09:45 - 19.03.2015 10:00","75187","73729"
"19.03.2015 10:00 - 19.03.2015 10:15","75387","74210"
"19.03.2015 10:15 - 19.03.2015 10:30","75855","74548"
"19.03.2015 10:30 - 19.03.2015 10:45","76069","74845"
"19.03.2015 10:45 - 19.03.2015 11:00","76616","75240"
"19.03.2015 11:00 - 19.03.2015 11:15","76875","75177"
"19.03.2015 11:15 - 19.03.2015 11:30","77385","75431"
"19.03.2015 11:30 - 19.03.2015 11:45","77784","75448"
"19.03.2015 11:45 - 19.03.2015 12:00","77948","75634"
"19.03.2015 12:00 - 19.03.2015 12:15","77396","75013"
"19.03.2015 12:15 - 19.03.2015 12:30","76870","74485"
"19.03.2015 12:30 - 19.03.2015 12:45","76866","74383"
"19.03.2015 12:45 - 19.03.2015 13:00","77339","74629"
"19.03.2015 13:00 - 19.03.2015 13:15","77559","74895"
"19.03.2015 13:15 - 19.03.2015 13:30","75999","74217"
"19.03.2015 13:30 - 19.03.2015 13:45","75269","73584"
"19.03.2015 13:45 - 19.03.2015 14:00","76000","73080"
"19.03.2015 14:00 - 19.03.2015 14:15","74187","73359"
"19.03.2015 14:15 - 19.03.2015 14:30","74388","73033"
"19.03.2015 14:30 - 19.03.2015 14:45","74667","72696"
"19.03.2015 14:45 - 19.03.2015 15:00","74381","72498"
"19.03.2015 15:00 - 19.03.2015 15:15","74094","71843"
"19.03.2015 15:15 - 19.03.2015 15:30","73451","71616"
"19.03.2015 15:30 - 19.03.2015 15:45","72895","71132"
"19.03.2015 15:45 - 19.03.2015 16:00","72415","70389"
"19.03.2015 16:00 - 19.03.2015 16:15","72325","70030"
"19.03.2015 16:15 - 19.03.2015 16:30","71760","69729"
"19.03.2015 16:30 - 19.03.2015 16:45","71509","69328"
"19.03.2015 16:45 - 19.03.2015 17:00","71713","69313"
"19.03.2015 17:00 - 19.03.2015 17:15","72106","69407"
"19.03.2015 17:15 - 19.03.2015 17:30","71668","69920"
"19.03.2015 17:30 - 19.03.2015 17:45","71986","70032"
"19.03.2015 17:45 - 19.03.2015 18:00","72191","70594"
"19.03.2015 18:00 - 19.03.2015 18:15","72757","70591"
"19.03.2015 18:15 - 19.03.2015 18:30","73507","71035"
"19.03.2015 18:30 - 19.03.2015 18:45","74649","72696"
"19.03.2015 18:45 - 19.03.2015 19:00","75583","74731"
"19.03.2015 19:00 - 19.03.2015 19:15","76119","75286"
"19.03.2015 19:15 - 19.03.2015 19:30","75874","75006"
"19.03.2015 19:30 - 19.03.2015 19:45","75343","74380"
"19.03.2015 19:45 - 19.03.2015 20:00","74718","73847"
"19.03.2015 20:00 - 19.03.2015 20:15","73382","72134"
"19.03.2015 20:15 - 19.03.2015 20:30","72295","70781"
"19.03.2015 20:30 - 19.03.2015 20:45","71057","69560"
"19.03.2015 20:45 - 19.03.2015 21:00","69852","68244"
"19.03.2015 21:00 - 19.03.2015 21:15","68796","66872"
"19.03.2015 21:15 - 19.03.2015 21:30","67994","66058"
"19.03.2015 21:30 - 19.03.2015 21:45","66863","64791"
"19.03.2015 21:45 - 19.03.2015 22:00","65920","63878"
"19.03.2015 22:00 - 19.03.2015 22:15","65982","63644"
"19.03.2015 22:15 - 19.03.2015 22:30","65083","62778"
"19.03.2015 22:30 - 19.03.2015 22:45","63779","61805"
"19.03.2015 22:45 - 19.03.2015 23:00","62421","60532"
"19.03.2015 23:00 - 19.03.2015 23:15","61059","58749"
"19.03.2015 23:15 - 19.03.2015 23:30","59781","57450"
"19.03.2015 23:30 - 19.03.2015 23:45","58753","56299"
"19.03.2015 23:45 - 20.03.2015 00:00","57129","55131"
"20.03.2015 00:00 - 20.03.2015 00:15","55450","54675"
"20.03.2015 00:15 - 20.03.2015 00:30","55039","53708"
"20.03.2015 00:30 - 20.03.2015 00:45","54389","52887"
"20.03.2015 00:45 - 20.03.2015 01:00","53318","52476"
"20.03.2015 01:00 - 20.03.2015 01:15","52656","51786"
"20.03.2015 01:15 - 20.03.2015 01:30","52125","51053"
"20.03.2015 01:30 - 20.03.2015 01:45","52347","50809"
"20.03.2015 01:45 - 20.03.2015 02:00","52023","50759"
"20.03.2015 02:00 - 20.03.2015 02:15","51653","50569"
"20.03.2015 02:15 - 20.03.2015 02:30","51083","50517"
"20.03.2015 02:30 - 20.03.2015 02:45","51445","50513"
"20.03.2015 02:45 - 20.03.2015 03:00","51561","50650"
"20.03.2015 03:00 - 20.03.2015 03:15","51428","50741"
"20.03.2015 03:15 - 20.03.2015 03:30","51508","51038"
"20.03.2015 03:30 - 20.03.2015 03:45","51603","51122"
"20.03.2015 03:45 - 20.03.2015 04:00","51902","51285"
"20.03.2015 04:00 - 20.03.2015 04:15","52690","51912"
"20.03.2015 04:15 - 20.03.2015 04:30","53001","52361"
"20.03.2015 04:30 - 20.03.2015 04:45","53567","52870"
"20.03.2015 04:45 - 20.03.2015 05:00","54148","53476"
"20.03.2015 05:00 - 20.03.2015 05:15","55532","55171"
"20.03.2015 05:15 - 20.03.2015 05:30","56370","56047"
"20.03.2015 05:30 - 20.03.2015 05:45","57699","57325"
"20.03.2015 05:45 - 20.03.2015 06:00","59213","58690"
"20.03.2015 06:00 - 20.03.2015 06:15","62171","62051"
"20.03.2015 06:15 - 20.03.2015 06:30","64465","64254"
"20.03.2015 06:30 - 20.03.2015 06:45","66213","65863"
"20.03.2015 06:45 - 20.03.2015 07:00","67777","67630"
"20.03.2015 07:00 - 20.03.2015 07:15","69664","69319"
"20.03.2015 07:15 - 20.03.2015 07:30","70032","70584"
"20.03.2015 07:30 - 20.03.2015 07:45","71614","71548"
"20.03.2015 07:45 - 20.03.2015 08:00","72303","71882"
"20.03.2015 08:00 - 20.03.2015 08:15","73293","72725"
"20.03.2015 08:15 - 20.03.2015 08:30","73957","73046"
"20.03.2015 08:30 - 20.03.2015 08:45","74124","73084"
"20.03.2015 08:45 - 20.03.2015 09:00","74166","73382"
"20.03.2015 09:00 - 20.03.2015 09:15","73899","73075"
"20.03.2015 09:15 - 20.03.2015 09:30","74272","73572"
"20.03.2015 09:30 - 20.03.2015 09:45","74521","73824"
"20.03.2015 09:45 - 20.03.2015 10:00","74695","74109"
"20.03.2015 10:00 - 20.03.2015 10:15","74891","75246"
"20.03.2015 10:15 - 20.03.2015 10:30","75246","75973"
"20.03.2015 10:30 - 20.03.2015 10:45","75486","76483"
"20.03.2015 10:45 - 20.03.2015 11:00","75833","76613"
"20.03.2015 11:00 - 20.03.2015 11:15","75796","75772"
"20.03.2015 11:15 - 20.03.2015 11:30","76271","75464"
"20.03.2015 11:30 - 20.03.2015 11:45","76705","74809"
"20.03.2015 11:45 - 20.03.2015 12:00","76474","74937"
"20.03.2015 12:00 - 20.03.2015 12:15","75972","75057"
"20.03.2015 12:15 - 20.03.2015 12:30","75027","74566"
"20.03.2015 12:30 - 20.03.2015 12:45","75071","73984"
"20.03.2015 12:45 - 20.03.2015 13:00","74417","73500"
"20.03.2015 13:00 - 20.03.2015 13:15","73802","73273"
"20.03.2015 13:15 - 20.03.2015 13:30","73160","72792"
"20.03.2015 13:30 - 20.03.2015 13:45","72928","72191"
"20.03.2015 13:45 - 20.03.2015 14:00","72526","71449"
"20.03.2015 14:00 - 20.03.2015 14:15","71599","71259"
"20.03.2015 14:15 - 20.03.2015 14:30","71828","71255"
"20.03.2015 14:30 - 20.03.2015 14:45","70693","70702"
"20.03.2015 14:45 - 20.03.2015 15:00","70439","70137"
"20.03.2015 15:00 - 20.03.2015 15:15","70357","69743"
"20.03.2015 15:15 - 20.03.2015 15:30","69542","69440"
"20.03.2015 15:30 - 20.03.2015 15:45","69946","69099"
"20.03.2015 15:45 - 20.03.2015 16:00","69491","68177"
"20.03.2015 16:00 - 20.03.2015 16:15","69227","67702"
"20.03.2015 16:15 - 20.03.2015 16:30","69002","67539"
"20.03.2015 16:30 - 20.03.2015 16:45","69057","67387"
"20.03.2015 16:45 - 20.03.2015 17:00","68592","67130"
"20.03.2015 17:00 - 20.03.2015 17:15","69242","67816"
