"Time (CET)","Day-ahead Total Load Forecast [MW] - BZN|DE-AT-LU","Actual Total Load [MW] - BZN|DE-AT-LU"
"08.07.2016 07:00 - 08.07.2016 07:15","65654","66219"
"08.07.2016 07:15 - 08.07.2016 07:30","67061","67758"
"08.07.2016 07:30 - 08.07.2016 07:45","68381","68674"
"08.07.2016 07:45 - 08.07.2016 08:00","69196","70037"
"08.07.2016 08:00 - 08.07.2016 08:15","70608","71483"
"08.07.2016 08:15 - 08.07.2016 08:30","71177","72201"
"08.07.2016 08:30 - 08.07.2016 08:45","71429","72493"
"08.07.2016 08:45 - 08.07.2016 09:00","71509","72655"
"08.07.2016 09:00 - 08.07.2016 09:15","71356","72493"
"08.07.2016 09:15 - 08.07.2016 09:30","71987","72853"
"08.07.2016 09:30 - 08.07.2016 09:45","72365","73683"
"08.07.2016 09:45 - 08.07.2016 10:00","72664","74090"
"08.07.2016 10:00 - 08.07.2016 10:15","73010","74008"
"08.07.2016 10:15 - 08.07.2016 10:30","73328","74338"
"08.07.2016 10:30 - 08.07.2016 10:45","73713","75468"
"08.07.2016 10:45 - 08.07.2016 11:00","74229","75991"
"08.07.2016 11:00 - 08.07.2016 11:15","74481","76141"
"08.07.2016 11:15 - 08.07.2016 11:30","74933","76560"
"08.07.2016 11:30 - 08.07.2016 11:45","74872","76877"
"08.07.2016 11:45 - 08.07.2016 12:00","74520","76828"
"08.07.2016 12:00 - 08.07.2016 12:15","74279","75946"
"08.07.2016 12:15 - 08.07.2016 12:30","73878","75729"
"08.07.2016 12:30 - 08.07.2016 12:45","73774","75592"
"08.07.2016 12:45 - 08.07.2016 13:00","73532","75325"
"08.07.2016 13:00 - 08.07.2016 13:15","72647","75088"
"08.07.2016 13:15 - 08.07.2016 13:30","72468","74614"
"08.07.2016 13:30 - 08.07.2016 13:45","72128","74008"
"08.07.2016 13:45 - 08.07.2016 14:00","71390","73321"
"08.07.2016 14:00 - 08.07.2016 14:15","70870","73019"
"08.07.2016 14:15 - 08.07.2016 14:30","70381","72591"
"08.07.2016 14:30 - 08.07.2016 14:45","70278","72542"
"08.07.2016 14:45 - 08.07.2016 15:00","70645","72556"
"08.07.2016 15:00 - 08.07.2016 15:15","70636","71943"
"08.07.2016 15:15 - 08.07.2016 15:30","69557","71623"
"08.07.2016 15:30 - 08.07.2016 15:45","69278","71476"
"08.07.2016 15:45 - 08.07.2016 16:00","68691","71478"
"08.07.2016 16:00 - 08.07.2016 16:15","68678","71012"
"08.07.2016 16:15 - 08.07.2016 16:30","68656","70272"
"08.07.2016 16:30 - 08.07.2016 16:45","68256","70407"
"08.07.2016 16:45 - 08.07.2016 17:00","67763","69873"
"08.07.2016 17:00 - 08.07.2016 17:15","67614","69392"
"08.07.2016 17:15 - 08.07.2016 17:30","67623","69391"
"08.07.2016 17:30 - 08.07.2016 17:45","67788","69391"
"08.07.2016 17:45 - 08.07.2016 18:00","67428","69427"
"08.07.2016 18:00 - 08.07.2016 18:15","67005","68583"
"08.07.2016 18:15 - 08.07.2016 18:30","66749","68384"
"08.07.2016 18:30 - 08.07.2016 18:45","66628","68189"
"08.07.2016 18:45 - 08.07.2016 19:00","66718","67535"
"08.07.2016 19:00 - 08.07.2016 19:15","66437","67463"
"08.07.2016 19:15 - 08.07.2016 19:30","65973","66859"
"08.07.2016 19:30 - 08.07.2016 19:45","65435","66438"
"08.07.2016 19:45 - 08.07.2016 20:00","64904","66025"
"08.07.2016 20:00 - 08.07.2016 20:15","64249","65173"
"08.07.2016 20:15 - 08.07.2016 20:30","63492","64006"
"08.07.2016 20:30 - 08.07.2016 20:45","62496","62762"
"08.07.2016 20:45 - 08.07.2016 21:00","61920","62071"
"08.07.2016 21:00 - 08.07.2016 21:15","60737","62066"
"08.07.2016 21:15 - 08.07.2016 21:30","60479","61093"
"08.07.2016 21:30 - 08.07.2016 21:45","59885","60557"
"08.07.2016 21:45 - 08.07.2016 22:00","59608","60102"
"08.07.2016 22:00 - 08.07.2016 22:15","59215","60078"
"08.07.2016 22:15 - 08.07.2016 22:30","58759","59463"
"08.07.2016 22:30 - 08.07.2016 22:45","57928","58086"
"08.07.2016 22:45 - 08.07.2016 23:00","56856","57205"
"08.07.2016 23:00 - 08.07.2016 23:15","55332","55710"
"08.07.2016 23:15 - 08.07.2016 23:30","54166","54845"
"08.07.2016 23:30 - 08.07.2016 23:45","53318","53935"
"08.07.2016 23:45 - 09.07.2016 00:00","52287","52973"
"09.07.2016 00:00 - 09.07.2016 00:15","50832","52114"
"09.07.2016 00:15 - 09.07.2016 00:30","50245","51310"
"09.07.2016 00:30 - 09.07.2016 00:45","49702","50412"
"09.07.2016 00:45 - 09.07.2016 01:00","48999","49667"
"09.07.2016 01:00 - 09.07.2016 01:15","48158","49237"
"09.07.2016 01:15 - 09.07.2016 01:30","47638","48579"
"09.07.2016 01:30 - 09.07.2016 01:45","47229","48162"
"09.07.2016 01:45 - 09.07.2016 02:00","46869","47673"
"09.07.2016 02:00 - 09.07.2016 02:15","46302","47462"
"09.07.2016 02:15 - 09.07.2016 02:30","45986","47209"
"09.07.2016 02:30 - 09.07.2016 02:45","45776","46677"
"09.07.2016 02:45 - 09.07.2016 03:00","45822","46430"
"09.07.2016 03:00 - 09.07.2016 03:15","45700","46392"
"09.07.2016 03:15 - 09.07.2016 03:30","45463","46411"
"09.07.2016 03:30 - 09.07.2016 03:45","45301","46235"
"09.07.2016 03:45 - 09.07.2016 04:00","45220","45948"
"09.07.2016 04:00 - 09.07.2016 04:15","45259","45513"
"09.07.2016 04:15 - 09.07.2016 04:30","45278","45794"
"09.07.2016 04:30 - 09.07.2016 04:45","45168","46001"
"09.07.2016 04:45 - 09.07.2016 05:00","45260","46015"
"09.07.2016 05:00 - 09.07.2016 05:15","45542","46124"
"09.07.2016 05:15 - 09.07.2016 05:30","45287","45983"
"09.07.2016 05:30 - 09.07.2016 05:45","45454","46186"
"09.07.2016 05:45 - 09.07.2016 06:00","45575","46212"
"09.07.2016 06:00 - 09.07.2016 06:15","46853","47235"
"09.07.2016 06:15 - 09.07.2016 06:30","47733","48057"
"09.07.2016 06:30 - 09.07.2016 06:45","48320","49194"
"09.07.2016 06:45 - 09.07.2016 07:00","49273","49961"
"09.07.2016 07:00 - 09.07.2016 07:15","50630","51411"
"09.07.2016 07:15 - 09.07.2016 07:30","51377","52106"
"09.07.2016 07:30 - 09.07.2016 07:45","52651","53319"
"09.07.2016 07:45 - 09.07.2016 08:00","53572","54245"
"09.07.2016 08:00 - 09.07.2016 08:15","55219","55362"
"09.07.2016 08:15 - 09.07.2016 08:30","55936","56055"
"09.07.2016 08:30 - 09.07.2016 08:45","56815","57420"
"09.07.2016 08:45 - 09.07.2016 09:00","57435","58517"
"09.07.2016 09:00 - 09.07.2016 09:15","58234","59269"
"09.07.2016 09:15 - 09.07.2016 09:30","59195","60291"
"09.07.2016 09:30 - 09.07.2016 09:45","59758","60947"
"09.07.2016 09:45 - 09.07.2016 10:00","60568","61622"
"09.07.2016 10:00 - 09.07.2016 10:15","61271","62268"
"09.07.2016 10:15 - 09.07.2016 10:30","61579","62338"
"09.07.2016 10:30 - 09.07.2016 10:45","61794","62426"
"09.07.2016 10:45 - 09.07.2016 11:00","62061","62619"
"09.07.2016 11:00 - 09.07.2016 11:15","62719","62998"
"09.07.2016 11:15 - 09.07.2016 11:30","63000","63517"
"09.07.2016 11:30 - 09.07.2016 11:45","63418","63880"
"09.07.2016 11:45 - 09.07.2016 12:00","62924","63753"
"09.07.2016 12:00 - 09.07.2016 12:15","62713","63263"
"09.07.2016 12:15 - 09.07.2016 12:30","62013","63095"
"09.07.2016 12:30 - 09.07.2016 12:45","61237","62652"
"09.07.2016 12:45 - 09.07.2016 13:00","60800","62140"
"09.07.2016 13:00 - 09.07.2016 13:15","59738","61603"
"09.07.2016 13:15 - 09.07.2016 13:30","59538","61160"
"09.07.2016 13:30 - 09.07.2016 13:45","59278","60396"
"09.07.2016 13:45 - 09.07.2016 14:00","58604","59526"
"09.07.2016 14:00 - 09.07.2016 14:15","57958","58837"
"09.07.2016 14:15 - 09.07.2016 14:30","57539","58217"
"09.07.2016 14:30 - 09.07.2016 14:45","57330","58090"
"09.07.2016 14:45 - 09.07.2016 15:00","57870","57674"
"09.07.2016 15:00 - 09.07.2016 15:15","57931","57482"
"09.07.2016 15:15 - 09.07.2016 15:30","57091","57377"
"09.07.2016 15:30 - 09.07.2016 15:45","56528","57047"
"09.07.2016 15:45 - 09.07.2016 16:00","56301","57173"
"09.07.2016 16:00 - 09.07.2016 16:15","56309","56686"
"09.07.2016 16:15 - 09.07.2016 16:30","56872","56582"
"09.07.2016 16:30 - 09.07.2016 16:45","56712","56624"
"09.07.2016 16:45 - 09.07.2016 17:00","56216","56933"
"09.07.2016 17:00 - 09.07.2016 17:15","56353","56821"
"09.07.2016 17:15 - 09.07.2016 17:30","56574","56784"
"09.07.2016 17:30 - 09.07.2016 17:45","57227","57067"
"09.07.2016 17:45 - 09.07.2016 18:00","57136","57316"
"09.07.2016 18:00 - 09.07.2016 18:15","57089","57334"
"09.07.2016 18:15 - 09.07.2016 18:30","57262","57250"
"09.07.2016 18:30 - 09.07.2016 18:45","57413","57214"
"09.07.2016 18:45 - 09.07.2016 19:00","57241","57266"
"09.07.2016 19:00 - 09.07.2016 19:15","57116","56920"
"09.07.2016 19:15 - 09.07.2016 19:30","56648","56474"
"09.07.2016 19:30 - 09.07.2016 19:45","56035","55970"
"09.07.2016 19:45 - 09.07.2016 20:00","55379","55576"
"09.07.2016 20:00 - 09.07.2016 20:15","55224","55105"
"09.07.2016 20:15 - 09.07.2016 20:30","55019","54372"
"09.07.2016 20:30 - 09.07.2016 20:45","53760","53546"
"09.07.2016 20:45 - 09.07.2016 21:00","53487","53074"
"09.07.2016 21:00 - 09.07.2016 21:15","52471","52524"
"09.07.2016 21:15 - 09.07.2016 21:30","52211","52373"
"09.07.2016 21:30 - 09.07.2016 21:45","52231","52363"
"09.07.2016 21:45 - 09.07.2016 22:00","52588","52378"
"09.07.2016 22:00 - 09.07.2016 22:15","52825","52906"
"09.07.2016 22:15 - 09.07.2016 22:30","52455","52737"
"09.07.2016 22:30 - 09.07.2016 22:45","51784","51752"
"09.07.2016 22:45 - 09.07.2016 23:00","50958","50707"
"09.07.2016 23:00 - 09.07.2016 23:15","49436","49733"
"09.07.2016 23:15 - 09.07.2016 23:30","48861","48681"
"09.07.2016 23:30 - 09.07.2016 23:45","47923","47801"
"09.07.2016 23:45 - 10.07.2016 00:00","47387","47070"
"10.07.2016 00:00 - 10.07.2016 00:15","46398","46561"
"10.07.2016 00:15 - 10.07.2016 00:30","45863","45712"
"10.07.2016 00:30 - 10.07.2016 00:45","45147","44968"
"10.07.2016 00:45 - 10.07.2016 01:00","44488","44493"
"10.07.2016 01:00 - 10.07.2016 01:15","43585","43982"
"10.07.2016 01:15 - 10.07.2016 01:30","43142","43701"
"10.07.2016 01:30 - 10.07.2016 01:45","42736","43388"
"10.07.2016 01:45 - 10.07.2016 02:00","42395","43001"
"10.07.2016 02:00 - 10.07.2016 02:15","41858","42915"
"10.07.2016 02:15 - 10.07.2016 02:30","41628","42654"
"10.07.2016 02:30 - 10.07.2016 02:45","41317","42307"
"10.07.2016 02:45 - 10.07.2016 03:00","41113","42003"
"10.07.2016 03:00 - 10.07.2016 03:15","40993","41878"
"10.07.2016 03:15 - 10.07.2016 03:30","40771","41578"
"10.07.2016 03:30 - 10.07.2016 03:45","40774","41435"
"10.07.2016 03:45 - 10.07.2016 04:00","40612","41308"
"10.07.2016 04:00 - 10.07.2016 04:15","40720","41305"
"10.07.2016 04:15 - 10.07.2016 04:30","40737","41158"
"10.07.2016 04:30 - 10.07.2016 04:45","40676","41015"
"10.07.2016 04:45 - 10.07.2016 05:00","40677","41056"
"10.07.2016 05:00 - 10.07.2016 05:15","40673","40885"
"10.07.2016 05:15 - 10.07.2016 05:30","40284","40519"
"10.07.2016 05:30 - 10.07.2016 05:45","40475","40193"
"10.07.2016 05:45 - 10.07.2016 06:00","40456","40329"
"10.07.2016 06:00 - 10.07.2016 06:15","40874","40926"
"10.07.2016 06:15 - 10.07.2016 06:30","41218","41234"
"10.07.2016 06:30 - 10.07.2016 06:45","41525","41406"
"10.07.2016 06:45 - 10.07.2016 07:00","41883","42269"
"10.07.2016 07:00 - 10.07.2016 07:15","42830","43523"
"10.07.2016 07:15 - 10.07.2016 07:30","43650","44309"
"10.07.2016 07:30 - 10.07.2016 07:45","44741","45299"
"10.07.2016 07:45 - 10.07.2016 08:00","45498","46153"
"10.07.2016 08:00 - 10.07.2016 08:15","46951","46934"
"10.07.2016 08:15 - 10.07.2016 08:30","47587","47993"
"10.07.2016 08:30 - 10.07.2016 08:45","48427","48945"
"10.07.2016 08:45 - 10.07.2016 09:00","49499","49787"
"10.07.2016 09:00 - 10.07.2016 09:15","50336","50734"
"10.07.2016 09:15 - 10.07.2016 09:30","51309","51456"
"10.07.2016 09:30 - 10.07.2016 09:45","51745","52257"
"10.07.2016 09:45 - 10.07.2016 10:00","52405","52765"
"10.07.2016 10:00 - 10.07.2016 10:15","53455","53376"
"10.07.2016 10:15 - 10.07.2016 10:30","54017","53908"
"10.07.2016 10:30 - 10.07.2016 10:45","54633","54193"
"10.07.2016 10:45 - 10.07.2016 11:00","55348","54981"
"10.07.2016 11:00 - 10.07.2016 11:15","56095","55925"
"10.07.2016 11:15 - 10.07.2016 11:30","56802","56510"
"10.07.2016 11:30 - 10.07.2016 11:45","57412","56859"
"10.07.2016 11:45 - 10.07.2016 12:00","57160","57035"
"10.07.2016 12:00 - 10.07.2016 12:15","57490","56550"
"10.07.2016 12:15 - 10.07.2016 12:30","56707","56246"
"10.07.2016 12:30 - 10.07.2016 12:45","55809","55745"
"10.07.2016 12:45 - 10.07.2016 13:00","55396","55542"
"10.07.2016 13:00 - 10.07.2016 13:15","54763","55170"
"10.07.2016 13:15 - 10.07.2016 13:30","54379","54566"
"10.07.2016 13:30 - 10.07.2016 13:45","53724","54213"
"10.07.2016 13:45 - 10.07.2016 14:00","53249","53612"
"10.07.2016 14:00 - 10.07.2016 14:15","53244","53405"
"10.07.2016 14:15 - 10.07.2016 14:30","52759","53234"
"10.07.2016 14:30 - 10.07.2016 14:45","52284","52833"
"10.07.2016 14:45 - 10.07.2016 15:00","52288","52707"
"10.07.2016 15:00 - 10.07.2016 15:15","52228","52395"
"10.07.2016 15:15 - 10.07.2016 15:30","52131","52454"
"10.07.2016 15:30 - 10.07.2016 15:45","51767","52333"
"10.07.2016 15:45 - 10.07.2016 16:00","51998","52564"
"10.07.2016 16:00 - 10.07.2016 16:15","51973","52501"
"10.07.2016 16:15 - 10.07.2016 16:30","52557","52582"
"10.07.2016 16:30 - 10.07.2016 16:45","52468","52956"
"10.07.2016 16:45 - 10.07.2016 17:00","52046","53170"
"10.07.2016 17:00 - 10.07.2016 17:15","52673","53809"
"10.07.2016 17:15 - 10.07.2016 17:30","52439","53674"
"10.07.2016 17:30 - 10.07.2016 17:45","53105","54179"
"10.07.2016 17:45 - 10.07.2016 18:00","53321","54675"
"10.07.2016 18:00 - 10.07.2016 18:15","53928","55196"
"10.07.2016 18:15 - 10.07.2016 18:30","54082","55401"
"10.07.2016 18:30 - 10.07.2016 18:45","54406","55672"
"10.07.2016 18:45 - 10.07.2016 19:00","54351","55806"
"10.07.2016 19:00 - 10.07.2016 19:15","54950","55948"
"10.07.2016 19:15 - 10.07.2016 19:30","54805","55613"
"10.07.2016 19:30 - 10.07.2016 19:45","54401","55462"
"10.07.2016 19:45 - 10.07.2016 20:00","53981","55118"
"10.07.2016 20:00 - 10.07.2016 20:15","54458","54897"
"10.07.2016 20:15 - 10.07.2016 20:30","54353","54585"
"10.07.2016 20:30 - 10.07.2016 20:45","53552","54413"
"10.07.2016 20:45 - 10.07.2016 21:00","53556","54014"
"10.07.2016 21:00 - 10.07.2016 21:15","52935","54282"
"10.07.2016 21:15 - 10.07.2016 21:30","52841","53815"
"10.07.2016 21:30 - 10.07.2016 21:45","53034","53995"
"10.07.2016 21:45 - 10.07.2016 22:00","53594","54610"
"10.07.2016 22:00 - 10.07.2016 22:15","53963","55151"
"10.07.2016 22:15 - 10.07.2016 22:30","53792","54523"
"10.07.2016 22:30 - 10.07.2016 22:45","53022","53475"
"10.07.2016 22:45 - 10.07.2016 23:00","51865","53009"
"10.07.2016 23:00 - 10.07.2016 23:15","50491","52262"
"10.07.2016 23:15 - 10.07.2016 23:30","49453","51229"
"10.07.2016 23:30 - 10.07.2016 23:45","48668","50296"
"10.07.2016 23:45 - 11.07.2016 00:00","47780","49795"
"11.07.2016 00:00 - 11.07.2016 00:15","47395","49177"
"11.07.2016 00:15 - 11.07.2016 00:30","46899","48371"
"11.07.2016 00:30 - 11.07.2016 00:45","46376","47707"
"11.07.2016 00:45 - 11.07.2016 01:00","45922","47288"
"11.07.2016 01:00 - 11.07.2016 01:15","45330","46764"
"11.07.2016 01:15 - 11.07.2016 01:30","44970","46190"
"11.07.2016 01:30 - 11.07.2016 01:45","44669","45663"
"11.07.2016 01:45 - 11.07.2016 02:00","44393","45202"
"11.07.2016 02:00 - 11.07.2016 02:15","44111","44960"
"11.07.2016 02:15 - 11.07.2016 02:30","43941","44740"
"11.07.2016 02:30 - 11.07.2016 02:45","43833","44718"
"11.07.2016 02:45 - 11.07.2016 03:00","43825","44555"
"11.07.2016 03:00 - 11.07.2016 03:15","44005","44899"
"11.07.2016 03:15 - 11.07.2016 03:30","43861","45281"
"11.07.2016 03:30 - 11.07.2016 03:45","44055","45076"
"11.07.2016 03:45 - 11.07.2016 04:00","44081","44819"
"11.07.2016 04:00 - 11.07.2016 04:15","45007","45550"
"11.07.2016 04:15 - 11.07.2016 04:30","45431","46127"
"11.07.2016 04:30 - 11.07.2016 04:45","45881","46504"
"11.07.2016 04:45 - 11.07.2016 05:00","46566","47213"
"11.07.2016 05:00 - 11.07.2016 05:15","48432","48351"
"11.07.2016 05:15 - 11.07.2016 05:30","48924","49240"
"11.07.2016 05:30 - 11.07.2016 05:45","50345","50198"
"11.07.2016 05:45 - 11.07.2016 06:00","52003","51850"
"11.07.2016 06:00 - 11.07.2016 06:15","56054","55766"
"11.07.2016 06:15 - 11.07.2016 06:30","58795","58383"
"11.07.2016 06:30 - 11.07.2016 06:45","60850","60667"
"11.07.2016 06:45 - 11.07.2016 07:00","62407","62574"
"11.07.2016 07:00 - 11.07.2016 07:15","64912","65270"
"11.07.2016 07:15 - 11.07.2016 07:30","66322","66692"
"11.07.2016 07:30 - 11.07.2016 07:45","67381","68132"
"11.07.2016 07:45 - 11.07.2016 08:00","68384","69104"
"11.07.2016 08:00 - 11.07.2016 08:15","69685","70184"
"11.07.2016 08:15 - 11.07.2016 08:30","70252","71157"
"11.07.2016 08:30 - 11.07.2016 08:45","70497","71316"
"11.07.2016 08:45 - 11.07.2016 09:00","70715","71772"
"11.07.2016 09:00 - 11.07.2016 09:15","70408","72489"
"11.07.2016 09:15 - 11.07.2016 09:30","71056","72917"
"11.07.2016 09:30 - 11.07.2016 09:45","71245","73522"
"11.07.2016 09:45 - 11.07.2016 10:00","71568","73870"
"11.07.2016 10:00 - 11.07.2016 10:15","72158","74279"
"11.07.2016 10:15 - 11.07.2016 10:30","72239","74793"
"11.07.2016 10:30 - 11.07.2016 10:45","72671","75383"
"11.07.2016 10:45 - 11.07.2016 11:00","73414","76176"
"11.07.2016 11:00 - 11.07.2016 11:15","73943","77114"
"11.07.2016 11:15 - 11.07.2016 11:30","74526","78069"
"11.07.2016 11:30 - 11.07.2016 11:45","74951","78625"
"11.07.2016 11:45 - 11.07.2016 12:00","75119","78688"
"11.07.2016 12:00 - 11.07.2016 12:15","73636","77605"
"11.07.2016 12:15 - 11.07.2016 12:30","72978","77070"
"11.07.2016 12:30 - 11.07.2016 12:45","73414","77541"
"11.07.2016 12:45 - 11.07.2016 13:00","72921","78333"
"11.07.2016 13:00 - 11.07.2016 13:15","73807","77647"
"11.07.2016 13:15 - 11.07.2016 13:30","73396","77474"
"11.07.2016 13:30 - 11.07.2016 13:45","72887","77076"
"11.07.2016 13:45 - 11.07.2016 14:00","72748","76541"
"11.07.2016 14:00 - 11.07.2016 14:15","72276","76169"
"11.07.2016 14:15 - 11.07.2016 14:30","71977","75810"
"11.07.2016 14:30 - 11.07.2016 14:45","71082","75534"
"11.07.2016 14:45 - 11.07.2016 15:00","71416","75419"
"11.07.2016 15:00 - 11.07.2016 15:15","71003","75929"
"11.07.2016 15:15 - 11.07.2016 15:30","71135","75142"
"11.07.2016 15:30 - 11.07.2016 15:45","70669","74574"
"11.07.2016 15:45 - 11.07.2016 16:00","70348","73988"
"11.07.2016 16:00 - 11.07.2016 16:15","69251","73451"
"11.07.2016 16:15 - 11.07.2016 16:30","68922","73130"
"11.07.2016 16:30 - 11.07.2016 16:45","67753","72513"
"11.07.2016 16:45 - 11.07.2016 17:00","68725","72130"
"11.07.2016 17:00 - 11.07.2016 17:15","68466","71807"
"11.07.2016 17:15 - 11.07.2016 17:30","68795","71758"
"11.07.2016 17:30 - 11.07.2016 17:45","68169","71968"
"11.07.2016 17:45 - 11.07.2016 18:00","68287","71675"
"11.07.2016 18:00 - 11.07.2016 18:15","68100","71256"
"11.07.2016 18:15 - 11.07.2016 18:30","67299","71765"
"11.07.2016 18:30 - 11.07.2016 18:45","67713","71493"
"11.07.2016 18:45 - 11.07.2016 19:00","67860","71148"
"11.07.2016 19:00 - 11.07.2016 19:15","67048","70412"
"11.07.2016 19:15 - 11.07.2016 19:30","66524","69970"
"11.07.2016 19:30 - 11.07.2016 19:45","66336","69393"
"11.07.2016 19:45 - 11.07.2016 20:00","66462","69396"
"11.07.2016 20:00 - 11.07.2016 20:15","65679","68310"
"11.07.2016 20:15 - 11.07.2016 20:30","64695","66843"
"11.07.2016 20:30 - 11.07.2016 20:45","64140","66044"
"11.07.2016 20:45 - 11.07.2016 21:00","63132","65192"
"11.07.2016 21:00 - 11.07.2016 21:15","63047","64125"
"11.07.2016 21:15 - 11.07.2016 21:30","62453","63481"
"11.07.2016 21:30 - 11.07.2016 21:45","62279","63028"
"11.07.2016 21:45 - 11.07.2016 22:00","60906","62782"
"11.07.2016 22:00 - 11.07.2016 22:15","60313","62532"
"11.07.2016 22:15 - 11.07.2016 22:30","59519","61490"
"11.07.2016 22:30 - 11.07.2016 22:45","58439","60262"
"11.07.2016 22:45 - 11.07.2016 23:00","57533","58679"
"11.07.2016 23:00 - 11.07.2016 23:15","56155","57026"
"11.07.2016 23:15 - 11.07.2016 23:30","55076","56178"
"11.07.2016 23:30 - 11.07.2016 23:45","54060","55650"
"11.07.2016 23:45 - 12.07.2016 00:00","53255","54764"
"12.07.2016 00:00 - 12.07.2016 00:15","52530","53687"
"12.07.2016 00:15 - 12.07.2016 00:30","51678","53144"
"12.07.2016 00:30 - 12.07.2016 00:45","51161","52519"
"12.07.2016 00:45 - 12.07.2016 01:00","50671","51855"
"12.07.2016 01:00 - 12.07.2016 01:15","49792","51249"
"12.07.2016 01:15 - 12.07.2016 01:30","49370","51090"
"12.07.2016 01:30 - 12.07.2016 01:45","48995","50820"
"12.07.2016 01:45 - 12.07.2016 02:00","48613","50213"
"12.07.2016 02:00 - 12.07.2016 02:15","48079","50069"
"12.07.2016 02:15 - 12.07.2016 02:30","47750","49995"
"12.07.2016 02:30 - 12.07.2016 02:45","47750","49867"
"12.07.2016 02:45 - 12.07.2016 03:00","47764","50038"
"12.07.2016 03:00 - 12.07.2016 03:15","47823","49832"
"12.07.2016 03:15 - 12.07.2016 03:30","48034","49815"
"12.07.2016 03:30 - 12.07.2016 03:45","47995","49768"
"12.07.2016 03:45 - 12.07.2016 04:00","47944","49383"
"12.07.2016 04:00 - 12.07.2016 04:15","48512","49705"
"12.07.2016 04:15 - 12.07.2016 04:30","48687","50277"
"12.07.2016 04:30 - 12.07.2016 04:45","49195","50908"
"12.07.2016 04:45 - 12.07.2016 05:00","49787","51068"
"12.07.2016 05:00 - 12.07.2016 05:15","51190","51824"
"12.07.2016 05:15 - 12.07.2016 05:30","51749","52566"
"12.07.2016 05:30 - 12.07.2016 05:45","52701","53334"
"12.07.2016 05:45 - 12.07.2016 06:00","53988","54570"
"12.07.2016 06:00 - 12.07.2016 06:15","57633","58215"
"12.07.2016 06:15 - 12.07.2016 06:30","60011","60818"
"12.07.2016 06:30 - 12.07.2016 06:45","61863","63149"
"12.07.2016 06:45 - 12.07.2016 07:00","63433","64943"
"12.07.2016 07:00 - 12.07.2016 07:15","66043","67375"
"12.07.2016 07:15 - 12.07.2016 07:30","67218","68690"
"12.07.2016 07:30 - 12.07.2016 07:45","68256","69896"
"12.07.2016 07:45 - 12.07.2016 08:00","69134","70876"
"12.07.2016 08:00 - 12.07.2016 08:15","70336","71757"
"12.07.2016 08:15 - 12.07.2016 08:30","70968","72539"
"12.07.2016 08:30 - 12.07.2016 08:45","71337","72938"
"12.07.2016 08:45 - 12.07.2016 09:00","71431","73111"
"12.07.2016 09:00 - 12.07.2016 09:15","71210","73023"
"12.07.2016 09:15 - 12.07.2016 09:30","71865","73069"
"12.07.2016 09:30 - 12.07.2016 09:45","72218","73437"
"12.07.2016 09:45 - 12.07.2016 10:00","72629","73634"
"12.07.2016 10:00 - 12.07.2016 10:15","73114","74183"
"12.07.2016 10:15 - 12.07.2016 10:30","73494","74824"
"12.07.2016 10:30 - 12.07.2016 10:45","73865","75669"
